gen_name|original_name|last|lastSz|askPx|askSz|bidPx|bidSz|open24h|high24h|low24h|volCcy24h|vol24h|ts|sodUtc0|sodUtc8|alias|baseCcy|category|ctMult|ctType|ctVal|ctValCcy|expTime|instFamily|instType_y|lever|listTime|lotSz|maxIcebergSz|maxLmtAmt|maxLmtSz|maxMktAmt|maxMktSz|maxStopSz|maxTriggerSz|maxTwapSz|minSz|optType|quoteCcy|settleCcy|state|stk|tickSz|uly
SLPUSDT|SLP-USDT|0.00355|7300|0.003552|7300|0.00355|12735.253524|0.003232|0.003554|0.003208|824603.01734186035|241224485.499013|1707816698109|0.003468|0.003378||SLP|1|||||||SPOT|3|1629354835000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
DOTBTC|DOT-BTC|0.0001476|3.4691|0.0001476|103.675|0.0001475|17.4846|0.0001473|0.0001486|0.0001451|5.95551208699|40603.4857|1707816692703|0.0001471|0.0001453||DOT|1|||||||SPOT|3|1598061649000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||BTC||live||0.0000001|
XEMUSDT|XEM-USDT|0.03653|1730.986727|0.03659|1713.658|0.03653|3043.399334|0.03493|0.0372|0.03458|95003.09109135152|2634241.078659|1707816693713|0.03613|0.03545||XEM|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
DCRUSDT|DCR-USDT|16.45|0.41116189|16.5|3.33522882|16.45|18.53060243|15.87|17.15|15.68|59993.8992295965|3652.33380766|1707816695507|16.61|16.15||DCR|1|||||||SPOT||1548133413000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.1||USDT||live||0.01|
ORDIUSDT|ORDI-USDT|70.535|10.6027|70.539|7.7654|70.538|0.1367|62.23|72.452|60.58|91141793.4555734|1341618.9497|1707816696614|70.847|64.582||ORDI|1|||||||SPOT|5|1684581015000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDT||live||0.001|
OXTUSDT|OXT-USDT|0.104|623.04|0.104|8633.070259|0.1039|6479.60541|0.1009|0.1041|0.1001|176393.745193808|1719309.84087|1707816685408|0.103|0.1019||OXT|1|||||||SPOT||1585530000000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
SSVUSDT|SSV-USDT|31.75|0.5|31.74|10.125|31.73|8.4169|29.69|32.98|28.94|4129064.843916|132550.3665|1707816697313|31.89|30.12||SSV|1|||||||SPOT|5|1677659155000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDT||live||0.01|
STORJUSDC|STORJ-USDC|0.6728|157.7278|0.6742|658.5514|0.6732|353.9072|0.6288|0.6796|0.6288|16412.13375549|24848.3885|1707816698106|0.6643|0.6427||STORJ|1|||||||SPOT||1656388045000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
PSTAKEUSDT|PSTAKE-USDT|0.04253|69.209169|0.04279|119.439806|0.04253|234.521575|0.0428|0.045|0.04196|74735.39251262417|1719380.16688|1707816695207|0.0438|0.04308||PSTAKE|1|||||||SPOT||1645689409000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
OMUSDT|OM-USDT|0.3057|526.991816|0.3057|1400|0.3052|164.6|0.30603|0.32812|0.29656|4903339.25755901079|16025816.939183|1707816693609|0.30529|0.31193||OM|1|||||||SPOT||1598320800000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
KINEUSDT|KINE-USDT|0.1373|239.177996|0.1391|10.965744|0.1371|72.9927|0.1301|0.146|0.1275|64663.1902882469|476359.694179|1707816690008|0.1319|0.1354||KINE|1|||||||SPOT||1615755600000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
KSMUSDT|KSM-USDT|43.72|5.625|43.71|5.625|43.69|24.2713|41.52|44.88|40.6|2221346.20408674|51694.262083|1707816693111|43.76|42.35||KSM|1|||||||SPOT|5|1599001235000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
JOEUSDT|JOE-USDT|0.5233|13.276753|0.5237|68.066811|0.523|100|0.495|0.5338|0.4858|301333.9388338663|581615.678099|1707816696905|0.524|0.5162||JOE|1|||||||SPOT|5|1644379504000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ETHUSDT|ETH-USDT|2663.14|0.001|2663.14|4.563856|2663.13|0.042214|2485.46|2686.66|2472|422797096.72087688|162265.274793|1707816696703|2659.83|2557.87||ETH|1|||||||SPOT|10|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.0001||USDT||live||0.01|
COMPEUR|COMP-EUR|50.87|0.941048|53.47|1.919207|53.35|3.255961|50.87|50.87|50.87|0|0|1707816697311|50.87|50.87||COMP|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||EUR||live||0.01|
EOSEUR|EOS-EUR|0.6963|154.958012|0.6989|220.689065|0.6976|168.75525|0.6843|0.6963|0.6843|394.8038431084|567.110272|1707816682409|0.6963|0.696||EOS|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||EUR||live||0.0001|
STORJUSDT|STORJ-USDT|0.6735|197.250931|0.6738|167.822676|0.6735|399.998231|0.632|0.6827|0.6255|4894191.1665501545|7413570.752638|1707816698202|0.6616|0.6439||STORJ|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
GMTUSDT|GMT-USDT|0.2613|49.95|0.2615|4200|0.2614|7661.1987|0.2477|0.2674|0.2443|2624664.63987744|10147459.0334|1707816695609|0.2582|0.254||GMT|1|||||||SPOT|5|1648782263000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
GFTUSDT|GFT-USDT|0.01903|8301.7418|0.01904|10125|0.01903|22350|0.01861|0.01926|0.01848|379501.520512906|20090138.9102|1707816689212|0.01907|0.01885||GFT|1|||||||SPOT|3|1675865168000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
BSVBTC|BSV-BTC|0.001636|4.9914|0.001636|5.5879|0.001635|1.395|0.001634|0.001674|0.001622|4.5431087003|2771.5905|1707816696907|0.001645|0.001628||BSV|1|||||||SPOT|3|1548133413000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||BTC||live||0.000001|
USDCEUR|USDC-EUR|0.9283|7|0.9293|117.415198|0.9276|165.119123|0.9236|0.9283|0.9236|63.5982087365|68.781238|1707816660011|0.9283|0.9283||USDC|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||EUR||live||0.0001|
MOVEZUSDT|MOVEZ-USDT|0.000751|20550.98|0.000758|873564.23|0.000751|1781563.64|0.000748|0.000763|0.000734|88945.02550608|119445489.67|1707816689908|0.00075|0.00074||MOVEZ|1|||||||SPOT||1654834980000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000||USDT||live||0.000001|
ZILUSDC|ZIL-USDC|0.02156|300|0.02162|34049.9489|0.02158|39855.5464|0.02097|0.02166|0.02073|23110.228587074|1080680.3366|1707816684711|0.02158|0.02118||ZIL|1|||||||SPOT||1655121032000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDC||live||0.00001|
COMPUSDC|COMP-USDC|57.64|0.471764|57.6|27.862246|57.44|1.847949|54.86|57.84|54|8748.56057269|155.384923|1707816697303|57.04|55.47||COMP|1|||||||SPOT||1656388045000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDC||live||0.01|
GRTBTC|GRT-BTC|0.000003479|2843|0.00000349|9473|0.000003473|1896|0.00000343|0.000003536|0.0000034|0.596848224|173733|1707816696204|0.000003495|0.000003449||GRT|1|||||||SPOT|3|1608246000000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10||BTC||live||0.000000001|
BLOKUSDT|BLOK-USDT|0.001885|17946.33|0.001885|182053.67|0.001884|80950.063|0.001846|0.001891|0.001816|67364.349150045|36286761.517|1707816682015|0.001882|0.001829||BLOK|1|||||||SPOT||1637293123000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|1000||USDT||live||0.000001|
ALGOUSDC|ALGO-USDC|0.1801|183.0732|0.1807|6889.7456|0.1806|4099.3259|0.1768|0.1852|0.1743|18070.88256789|99941.5533|1707816690109|0.1834|0.1793||ALGO|1|||||||SPOT|5|1655121032000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
OMGUSDT|OMG-USDT|0.6711|15|0.6714|585|0.6712|585|0.6477|0.6736|0.6354|805457.6483069906|1216033.324432|1707816694703|0.6661|0.6574||OMG|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
PEOPLEUSDT|PEOPLE-USDT|0.02968|3615.124555|0.02965|8082.176072|0.02964|11981.436095|0.02818|0.02988|0.02767|4547057.58783399619|157472233.658904|1707816697607|0.02953|0.02868||PEOPLE|1|||||||SPOT|5|1637910407000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
BALUSDT|BAL-USDT|3.932|66.062293|3.932|100.6|3.93|5.976884|3.783|3.944|3.712|124922.153974079|32421.992071|1707816691811|3.918|3.842||BAL|1|||||||SPOT|3|1595786209000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
TONUSDC|TON-USDC|2.214|1.0017|2.216|112.8159|2.213|533.3396|2.088|2.25|2.079|161512.2409848|74031.7246|1707816688204|2.209|2.19||TON|1|||||||SPOT||1656388045000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
ZILUSDT|ZIL-USDT|0.0216|21441.769179|0.0216|474.811956|0.02159|47020.244341|0.02091|0.02165|0.02066|548503.81570900227|25678447.709524|1707816697811|0.02153|0.02116||ZIL|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
FLOWUSDT|FLOW-USDT|0.8761|243.75|0.8759|487.5|0.8757|203.15716|0.8059|0.8935|0.798|9565318.8859434835|11198099.976457|1707816698202|0.8502|0.8363||FLOW|1|||||||SPOT|5|1614027600000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
OKTBTC|OKT-BTC|0.00034|0.9693|0.0003465|1.1223|0.0003383|1.18|0.000348|0.000348|0.00034|0.14360864207|418.6052|1707816679011|0.000343|0.000344||OKT|1|||||||SPOT||1611012711000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||BTC||live||0.0000001|
IMXUSDT|IMX-USDT|2.9299|15.606068|2.9299|51.893932|2.9287|67.5|2.9596|3.1526|2.8582|13717232.603579386|4607654.635562|1707816695007|2.9525|2.9333||IMX|1|||||||SPOT|5|1604565813000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
COMPUSDT|COMP-USDT|57.48|1.487603|57.49|9.027666|57.48|0.195574|54.57|57.96|53.9|1244151.16483563|22041.135011|1707816697705|56.94|55.3||COMP|1|||||||SPOT|5|1593379982000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
MYRIAUSDT|MYRIA-USDT|0.010102|16635|0.010098|3665.35|0.010082|1860.62|0.00865|0.010398|0.008438|967342.74284011|102190752.35|1707816660019|0.009613|0.008957||MYRIA|1|||||||SPOT||1680757607000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDT||live||0.000001|
ALGOUSDT|ALGO-USDT|0.1807|1272.323601|0.1807|4532.406238|0.1806|22024.057572|0.1767|0.1854|0.1741|2593199.0783113748|14350510.881623|1707816690009|0.183|0.1799||ALGO|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
KISHUUSDT|KISHU-USDT|0.000000000277|3610108303|0.000000000277|9833038648375|0.000000000276|4398846200338|0.000000000266|0.000000000277|0.000000000265|206427.780297926467|755942309955373|1707816698113|0.000000000276|0.000000000272||KISHU|1|||||||SPOT|3|1620979258000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|2000000000000|2000000000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|1000000000||USDT||live||0.000000000001|
ETCBTC|ETC-BTC|0.0005394|0.5|0.0005388|4|0.0005381|23.76238|0.000533|0.0005452|0.0005285|1.552682093365|2893.62774|1707816696108|0.0005398|0.0005294||ETC|1|||||||SPOT|5|1548133413000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|0.1||BTC||live||0.0000001|
GARIUSDT|GARI-USDT|0.02993|1400|0.02994|10608.102093|0.02988|4250|0.0297|0.03201|0.02955|133747.59139697|4394959.731169|1707816660018|0.03021|0.03054||GARI|1|||||||SPOT||1642487484000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
OKBBTC|OKB-BTC|0.0010062|0.1116|0.0010065|6.2372|0.0010031|2|0.0010272|0.0010286|0.0009804|5.80289053408|5793.2466|1707816687115|0.0009999|0.0009962||OKB|1|||||||SPOT|10|1548133413000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||BTC||live||0.0000001|
AAVEBTC|AAVE-BTC|0.001801|0.5538|0.001802|1.706|0.001798|11.7137|0.001791|0.001821|0.001766|0.7799960043|434.493|1707816697104|0.00182|0.001766||AAVE|1|||||||SPOT|3|1603317600000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.01||BTC||live||0.000001|
BABYDOGEUSDT|BABYDOGE-USDT|0.000000001198|184618733181|0.0000000012|5888300369|0.000000001198|234055109810|0.000000001165|0.000000001221|0.00000000115|367018.326982728241|310200937093497|1707816697614|0.000000001175|0.000000001178||BABYDOGE|1|||||||SPOT||1628583250000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|2000000000000|2000000000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|1000000000||USDT||live||0.000000000001|
LEOUSDT|LEO-USDT|4.087|1.004599|4.096|21.394197|4.08|6.033878|4.093|4.153|4.069|54919.777700759|13353.660358|1707816667109|4.145|4.139||LEO|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
ENJUSDT|ENJ-USDT|0.3133|70|0.3129|425|0.3128|850|0.2967|0.318|0.2943|368481.5646556|1198039.999|1707816693505|0.3134|0.3055||ENJ|1|||||||SPOT||1696864527000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||USDT||live||0.0001|
GLMUSDT|GLM-USDT|0.2173|87|0.2173|76.183641|0.2164|377.93609|0.2137|0.2229|0.2113|35765.8437989586|165382.039829|1707816697510|0.2188|0.2158||GLM|1|||||||SPOT||1613696440000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
VRAUSDT|VRA-USDT|0.006815|31125|0.006815|31125|0.006812|38825|0.006072|0.007078|0.006|2827324.433588284123|422953320.842856|1707816697803|0.006935|0.006575||VRA|1|||||||SPOT|5|1619607673000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
KANUSDT|KAN-USDT|0.001049|15851.804576|0.001052|191.970331|0.001045|92082.60871|0.001009|0.001054|0.000996|52344.55987721339|50901975.147261|1707816675610|0.001024|0.001019||KAN|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
RADARUSDT|RADAR-USDT|0.00701|9805.559|0.00703|63472.42|0.007|19139.717|0.00679|0.00728|0.00672|35385.7195208|5061818.389|1707816685903|0.00697|0.00691||RADAR|1|||||||SPOT||1677038978000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|1000||USDT||live||0.00001|
STXBTC|STX-BTC|0.00004|74|0.00003984|83|0.00003979|120|0.00003967|0.00004098|0.00003921|0.86521843|21576|1707816693908|0.00003994|0.00004007||STX|1|||||||SPOT||1614852000000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|1||BTC||live||0.00000001|
CEEKUSDT|CEEK-USDT|0.05147|267.8881|0.05149|266.6264|0.0514|1272.246|0.05005|0.052|0.04947|230100.314039106|4502204.3671|1707816695304|0.05152|0.05101||CEEK|1|||||||SPOT||1667199159000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
OKTETH|OKT-ETH|0.006501|0.1|0.006501|72.7544|0.006409|3.845|0.006748|0.006799|0.00641|0.77224715|117.5405|1707816676009|0.006475|0.006691||OKT|1|||||||SPOT||1611012719000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||ETH||live||0.000001|
DOGEEUR|DOGE-EUR|0.07403|10|0.07685|1943.631171|0.07671|2831.410369|0.07403|0.07403|0.07403|0|0|1707816668104|0.07403|0.07403||DOGE|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||EUR||live||0.00001|
COREUSDT|CORE-USDT|0.5295|1090.28|0.5296|712.5|0.5295|188.85|0.5173|0.5386|0.5112|1489758.17176|2834363.16|1707816696809|0.5316|0.5255||CORE|1|||||||SPOT|5|1675836959000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10||USDT||live||0.0001|
XCHUSDT|XCH-USDT|33.28|0.832076|33.31|10.639356|33.28|14.155385|31.36|33.34|31.15|2585725.19508724|79961.668493|1707816691905|32.67|31.55||XCH|1|||||||SPOT|5|1620064872000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
TRXUSDC|TRX-USDC|0.12555|875.7982|0.12554|3982.8204|0.12552|2140|0.12512|0.12612|0.12443|247211.663553524|1974521.846|1707816697313|0.12502|0.12569||TRX|1|||||||SPOT||1585176747000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.00001|
WBTCBTC|WBTC-BTC|0.9994|0.0031|0.9997|0.016|0.9995|0.0002|0.9982|1.0016|0.9973|6.22383912|6.2286|1707816685011|0.9994|0.998||WBTC|1|||||||SPOT||1599973200000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.0001||BTC||live||0.0001|
TURBOUSDT|TURBO-USDT|0.0003448|31912.7|0.0003445|68497.82|0.0003441|110000|0.0003297|0.0003542|0.0003209|979590.354849453|2909232191.02|1707816698104|0.0003457|0.0003322||TURBO|1|||||||SPOT|5|1684729021000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000||USDT||live||0.0000001|
BETHUSDT|BETH-USDT|2660.5|0.296388|2661|14.615752|2660.99|1.2|2485|2684.5|2472.5|9171320.78741723|3545.077459|1707816697007|2658.76|2554.76||BETH|1|||||||SPOT|5|1608678000000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.001||USDT||live||0.01|
JSTUSDT|JST-USDT|0.03124|709.085005|0.03125|17973.951217|0.03124|6041.611992|0.03104|0.03175|0.03094|532184.50770107675|16974701.832375|1707816696811|0.03141|0.03158||JST|1|||||||SPOT|5|1598569232000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
BTCDAI|BTC-DAI|50131.4|0.00398233|50131.3|0.00004225|49682.1|0.00020127|48152.5|50321.9|47814.3|2396.523062848|0.04825248|1707816660714|50101.6|49613.7||BTC|1|||||||SPOT||1576623608000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.00001||DAI||live||0.1|
NEARUSDC|NEAR-USDC|3.351|30|3.352|30|3.351|281.0522|3.152|3.446|3.075|854917.4418042|258745.0619|1707816696207|3.382|3.278||NEAR|1|||||||SPOT|5|1653286331000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
OKBETH|OKB-ETH|0.018946|5.5|0.018947|1.3|0.018883|0.0001|0.019856|0.0199|0.018677|15.5877221222|813.7349|1707816677913|0.018738|0.019467||OKB|1|||||||SPOT||1548133413000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||ETH||live||0.000001|
1INCHUSDT|1INCH-USDT|0.4385|177.814|0.4386|2035.52174|0.4384|1515|0.4203|0.4416|0.414|739354.7709711126|1706667.907086|1707816697921|0.4337|0.4312||1INCH|1|||||||SPOT|5|1608830100000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
BONEUSDT|BONE-USDT|0.6151|27|0.6168|150.1309|0.6151|1136.1812|0.6089|0.6339|0.6025|628583.73754361|1015463.5257|1707816692715|0.6257|0.6201||BONE|1|||||||SPOT||1682394247000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
PERPUSDT|PERP-USDT|1.2155|32|1.2149|168.75|1.2142|168.75|1.0949|1.2449|1.0734|1306062.544888409|1106446.613846|1707816697509|1.1963|1.1189||PERP|1|||||||SPOT|5|1615367068000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
IQUSDT|IQ-USDT|0.00513|11941.248101|0.00517|645.923115|0.00515|11242.300514|0.00504|0.00534|0.00497|36359.64365048547|7055584.341514|1707816660003|0.00517|0.00511||IQ|1|||||||SPOT||1592447930000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
DOGEETH|DOGE-ETH|0.00003103|10.0725|0.00003105|697.5|0.00003102|3466.875|0.00003218|0.0000322|0.00003071|11.350295600156|359961.6213|1707816695106|0.00003084|0.00003189||DOGE|1|||||||SPOT||1618901960000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||ETH||live||0.00000001|
NULSUSDT|NULS-USDT|0.2426|47.155353|0.243|86.632856|0.2425|306.869637|0.2254|0.2512|0.2224|152551.4776670938|650970.77124|1707816697811|0.2298|0.2284||NULS|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
PCIUSDT|PCI-USDT|0.1149|80.0465|0.1149|113.1418|0.1136|739.0181|0.1155|0.1199|0.11|67919.54908326|594246.0962|1707816693304|0.1156|0.1117||PCI|1|||||||SPOT||1648624377000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
NEARUSDT|NEAR-USDT|3.353|1.93856248|3.352|315|3.351|315|3.151|3.447|3.072|30616960.29231450687|9280834.70150609|1707816698106|3.382|3.275||NEAR|1|||||||SPOT|5|1606946400000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|1||USDT||live||0.001|
