gen_name|original_name|open|high|low|close|amount|vol|count|bid|bidSize|ask|askSize
GFTUSDT|gftusdt|0.0187|0.0192|0.0187|0.019|3743675.057508466|71126.6725086|1970|0.019|3067.6495|0.0191|10548.6293
JOEUSDT|joeusdt|0.5156|0.5338|0.5128|0.5213|1492359.983277193|770541.65155162|19228|0.5208|2450.2297|0.5219|3202.0541
ASTRUSDT|astrusdt|0.188378|0.19521|0.186209|0.187012|1232973.8361613129|232712.01082712|7855|0.186886|112.41|0.187008|796.01
QRDOUSDT|qrdousdt|0.0343|0.0382|0.0317|0.0321|325253.2187876958|11592.63863226|143|0.0313|2935.2328|0.0329|722.973
XAUTUSDT|xautusdt|2016.39|2016.71|2001.0|2011.08|3083.5491613721383|6204459.60750153|28716|2009.13|0.164667|2013.42|0.332535
USDDUSDT|usddusdt|1.0007|1.00072|0.99864|0.99962|948653.0424105518|948416.0187241514|8765|0.99959|5.5359|0.99969|34.8868
WAXPUSDT|waxpusdt|0.057734|0.059|0.057552|0.058397|160902.30460951454|9311.3209643|271|0.058255|228.31|0.058347|20609.7
Y1Y2X8Z9|y1y2x8z9|1.0|1.0|1.0|1.0|0.0|0.0|0|0.0|0.0|0.0|0.0
JSTETH|jsteth|1.236e-05|1.236e-05|1.171e-05|1.174e-05|1694866.45|20.5633673505|1249|1.17e-05|5907.86|1.176e-05|671.94
FXSUSDT|fxsusdt|9.0497|9.2559|8.9701|9.1237|518111.8817696731|4701340.89543846|80617|9.1063|174.0812|9.1382|49.2671
EOSBTC|eosbtc|1.497e-05|1.513e-05|1.495e-05|1.498e-05|1585.61|0.0237199956|32|1.5e-05|110.0|1.504e-05|285.46
WOOUSDT|woousdt|0.39741|0.4162|0.39361|0.40536|2478917.6719642472|996245.722745|25067|0.40505|139.98|0.40586|246.74
JTOUSDT|jtousdt|2.0294|2.1727|2.0146|2.1193|1039773.4292894554|2149592.1186375|44082|2.1184|522.8644|2.1204|259.453
LSKUSDT|lskusdt|1.3463|1.3782|1.3382|1.3538|148341.8975|200699.32402216|7793|1.3529|65.0|1.3549|591.0
LIKEUSDT|likeusdt|0.046727|0.049965|0.0394|0.044417|1306786.4973981045|57805.4158637518|1026|0.044242|693.7476|0.044914|984.9429
POOLXUSDT|poolxusdt|5.438924|5.595978|5.435183|5.580151|87882.0623154319|481632.12007618195|10841|5.55382|5.1083|5.595978|0.1932192397956096
POWRBTC|powrbtc|7.93e-06|7.96e-06|7.51e-06|7.52e-06|1055.01221001221|0.00818211|28|7.45e-06|506.0|7.66e-06|182.0
AVAXUSDT|avaxusdt|40.187|41.6935|39.8446|41.3952|432660.0493975733|17510328.089412715|159098|41.3826|10.2059|41.3952|3.2781
HIVEUSDT|hiveusdt|0.3183|0.3205|0.3149|0.3192|3539.034618923315|1117.446666|35|0.3171|622.11|0.3208|50.0
GEARBOXUSDT|gearboxusdt|0.008532|0.009457|0.008008|0.008945|3685556.5632053716|30756.4631081142|1606|0.008619|8005.569|0.009346|2352.8277
CTXCUSDT|ctxcusdt|0.5672|0.5772|0.5562|0.5771|1268957.6162490263|712459.66045668|18091|0.5746|1043.2576|0.5787|0.0859
JOYUSDT|joyusdt|0.0126|0.0173|0.0126|0.0139|2029287.901666537|29884.41014216|1215|0.0139|12800.8402|0.0141|3416.0
PBRUSDT|pbrusdt|0.0615|0.0634|0.0595|0.0621|9987005.0145|609832.27018253|13578|0.0616|702.5526|0.0627|804.39
GBPUSDT|gbpusdt|1.245|1.257|1.241|1.249|168541.7|210207.9102|3611|1.243|78.6|1.256|31.9
ARBUSDT|arbusdt|2.0056|2.1088|1.989|2.0795|7241789.672779379|14763528.46366968|133679|2.0789|5.7|2.0799|72.32
FACEUSDT|faceusdt|3.46e-09|3.67e-09|3.37e-09|3.4e-09|84629703736848.88|293098.68680644024|2207|3.4e-09|3359609455.89|3.45e-09|37663334947.13
ADAUSDT|adausdt|0.555999|0.565435|0.54863|0.556578|47397546.28822784|26233800.100841444|161186|0.556345|52.7146|0.556784|53.5977
FILUSDT|filusdt|5.3772|5.5294|5.3296|5.5004|2142696.8760077846|11581012.25887768|142742|5.499|18.178|5.5015|20.0136
TRXBTC|trxbtc|2.5186e-06|2.5283e-06|2.4876e-06|2.5103e-06|1321392.4904953763|3.341021968676|2255|2.5091e-06|3629.79|2.5111e-06|4000.0
UNFIUSDT|unfiusdt|6.0789|6.2611|6.0789|6.2323|1352.5336|8349.17697476|42|6.2055|4.8356|6.2595|202.4804
CHADUSDT|chadusdt|1.38e-06|1.98e-06|1.25e-06|1.72e-06|786646129108.8296|1090024.1394220917|11182|1.7e-06|96610947.03|1.76e-06|21939770.58
ATMUSDT|atmusdt|2.5628|2.6213|2.5622|2.6198|11683.3667|30193.11589877|1640|2.5992|153.1287|2.6379|152.9463
WNXMUSDT|wnxmusdt|52.3503|56.2431|52.1842|55.4872|2208.7444|118649.29788844|2664|55.4075|0.1414|55.5112|0.0485
BOBAUSDT|bobausdt|0.26312|0.269|0.25775|0.25975|1983602.7294877975|519228.107755014|11939|0.25953|275.8|0.26|115.3846
NFPUSDT|nfpusdt|0.589214|0.60976|0.580512|0.592658|1358622.380559541|805690.4874831248|13925|0.591857|1510.8276|0.593369|1027.0646
AGLDUSDT|agldusdt|1.271|1.303|1.2623|1.2893|1519418.7758928023|1943010.16806916|17247|1.2881|9.1699|1.2903|31.5019
BERRYUSDT|berryusdt|0.000318|0.000345|0.000282|0.000283|311743820.812612|96925.1912741612|3008|0.000282|2244633.0129|0.000285|238118.7178
E1E2USDT|e1e2usdt|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0
VEMPUSDT|vempusdt|0.008044|0.008505|0.008044|0.00807|10488.848|85.17418102|11|0.0077|1441.868|0.009038|3542.95
WANUSDT|wanusdt|0.2228|0.2308|0.2216|0.2301|1683953.410461902|378611.44502642|8184|0.2301|70.66|0.2305|370.05
BLZUSDT|blzusdt|0.3086|0.3316|0.308|0.3236|84937.0199737018|26970.84859434|271|0.3224|2897.15|0.3247|4817.15
FTTUSDD|fttusdd|1.8168|1.8764|1.783|1.8185|23237.5379|42038.56492775|317|1.8159|19.1591|1.8333|16.8545
PARADOXUSDT|paradoxusdt|0.000226|0.0003204|0.0002254|0.0002478|26188178.665505797|7011.02266071843|225|0.000233|50000.0|0.0002468|54982.5053
SWFTCETH|swftceth|1.1281e-06|1.163e-06|1.0419e-06|1.0791e-06|16607157.15|18.28480000829|1036|1.0685e-06|13723.24|1.0937e-06|5431.13
AXSUSDT|axsusdt|7.7925|7.9702|7.6705|7.7556|2661016.772931454|20664271.15602063|154091|7.7521|29.1557|7.7599|22.4145
SOFIUSDT|sofiusdt|0.0223|0.0226|0.0222|0.0223|2816056.8919|62717.91001225|2704|0.0222|900.9009|0.0226|1018.0796
LTCBTC|ltcbtc|0.001447|0.001467|0.00144|0.00145|393.0544|0.5698205318|154|0.001448|16.0|0.001452|13.5732
MLNUSDT|mlnusdt|17.9761|18.1978|17.863|18.0596|7991.5988|143409.566125|7807|17.9172|1.08|18.1805|24.9601
FSNUSDT|fsnusdt|0.1725|0.1763|0.1682|0.1716|379747.97385910054|65460.32880238|5297|0.1704|439.0|0.1716|63.5697
FTTUSDT|fttusdt|1.8166|1.8769|1.7694|1.825|1681296.1705966252|3057133.81689661|36472|1.822|28.4096|1.8284|54.7762
CAWUSDT|cawusdt|5.8657e-08|6.3532e-08|5.8611e-08|6.218e-08|4537116879752.804|276067.9859190598|10705|6.2003e-08|322580645.16|6.2397e-08|478143345.2
NODLUSDT|nodlusdt|0.004992|0.006376|0.004992|0.006117|10377293.46860173|60781.09972002278|3891|0.006077|4455.3271|0.006119|1736.4621
ONEUSDT|oneusdt|0.015746|0.0162|0.015585|0.015964|22460261.39415097|355332.1338061|7792|0.015965|85542.83|0.015997|6101.28
SYNUSDT|synusdt|0.7302|0.7638|0.73|0.7532|1533.0297|1116.449384|28|0.7637|20.8785|0.7763|129.0978
WOOFUSDT|woofusdt|0.000226|0.0002417|0.0002174|0.000232|76037824.49224217|17920.70606407607|74|0.0002319|933649.773|0.0002437|51701.8526
SUNBTC|sunbtc|1.482e-07|1.491e-07|1.459e-07|1.483e-07|11615028.92|1.729362449625|2017|1.481e-07|12202.84|1.484e-07|2375.4
KCALUSDT|kcalusdt|0.1444|0.1479|0.1408|0.1441|552137.5842403332|79635.33887481|1627|0.1426|383.0838|0.1462|525.13
TRX3LUSDT|trx3lusdt|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0
FTMUSDT|ftmusdt|0.3945|0.4065|0.3902|0.4008|4474278.823905986|1771600.46140913|19039|0.4007|30.5376|0.401|3151.6743
NESTUSDT|nestusdt|0.003116|0.003279|0.003104|0.003279|126397.12767890478|403.60915785|17|0.003167|7509.22|0.003273|9400.0
WAVESUSDT|wavesusdt|2.1912|2.2478|2.1727|2.247|1362714.17008123|3012939.99421333|27493|2.2466|7.0|2.2469|103.81
UNIUSDT|uniusdt|6.6973|6.8812|6.6359|6.8065|2435644.1775427633|16422066.58204712|69688|6.8025|52.6965|6.8114|45.0508
SKEBUSDT|skebusdt|0.001516|0.001527|0.00143|0.001455|130806519.57990704|197048.4523847493|7311|0.00145|65919.5121|0.001461|33857.6638
KCALUSDD|kcalusdd|0.1441|0.1482|0.142|0.1452|256354.404|37048.41181519|1121|0.1428|518.5208|0.147|82.3893
BREEDUSDT|breedusdt|0.04086|0.0432|0.04063|0.04265|1588354.0426410562|65883.725220241|1434|0.04254|2202.4947|0.04305|1940.7447
MUDOL2USDT|mudol2usdt|0.01334|0.01365|0.01221|0.01311|46246261.70946221|613527.9845663678|13682|0.01303|2429.7393|0.01319|2411.0952
GMPDUSDT|gmpdusdt|0.0165|0.016736|0.0164|0.016428|3298802.0071039572|54277.31510408|3082|0.016418|1841.71|0.016437|1210.24
TDXUSDT|tdxusdt|0.0228|0.0236|0.0223|0.0227|1296581.1817|29406.21082781|2504|0.0226|9.5802|0.0227|227.0882
XYOUSDT|xyousdt|0.005866|0.006619|0.005862|0.006258|6562101.464005426|39892.8147334851|1819|0.006235|15000.0|0.006288|4762.1438
NOIAUSDT|noiausdt|0.1683|0.1989|0.1623|0.1829|3602542.300782038|623809.5433173|13975|0.1813|138.2892|0.1847|859.7312
DEXEUSDT|dexeusdt|3.0757|3.1415|3.0479|3.1086|124907.59516148013|384121.85867887|8567|3.0903|31.2549|3.1254|32.1166
QUICKUSDT|quickusdt|0.064749|0.071008|0.055915|0.068955|10883487.482771486|645784.4656377356|23772|0.068175|2172.0655|0.069638|718.0
ENSUSDT|ensusdt|22.1078|23.283|21.8041|22.3626|125860.71272094993|2799089.53542062|57627|22.3425|1.9586|22.3843|63.6474
DESOUSDT|desousdt|41.5277|44.9|40.2819|43.355|39186.585854568264|1626235.8125143677|16084|43.3036|0.1467|43.4064|0.3948
CKBUSDT|ckbusdt|0.004891|0.007737|0.004784|0.007359|69788775.83415706|471058.83922397|3404|0.007314|3000.0|0.007356|10000.0
WMTUSDT|wmtusdt|0.1658|0.168|0.1628|0.1659|6099069.723763426|1002133.07847128|10599|0.1657|242.0746|0.1659|753.5668
INGUSDT|ingusdt|0.0002479|0.0002568|0.0002404|0.0002562|694674073.9463156|173192.46125271235|5500|0.0002542|39339.1031|0.0002571|58343.0572
KNCUSDT|kncusdt|0.6094|0.6375|0.6079|0.6336|6674866.369884255|4151416.03693378|69001|0.6335|724.72|0.6341|1016.82
MANTAUSDT|mantausdt|2.803|2.9499|2.7603|2.8424|24434000.559119664|69596430.8991678|85741|2.8411|193.4502|2.8438|169.5322
LINKBTC|linkbtc|0.00040636|0.00041818|0.00040228|0.00040335|1283.3728376075703|0.5267349622|228|0.00040242|100.0|0.00040328|100.0
TOPUSDT|topusdt|0.000363|0.000371|0.000354|0.000356|2201525117.94478|801656.5673045323|11348|0.000354|8405711.5715|0.000359|183525.0295
APEDUSDT|apedusdt|0.384|0.4146|0.3788|0.409|533920.2560949682|208609.02348783|4549|0.402|1209.2739|0.4145|44.1355
TTUSDT|ttusdt|0.004198|0.004296|0.004118|0.00426|97248542.0|409322.53993665|4952|0.004269|189156.47|0.004271|15197.96
CVXUSDT|cvxusdt|3.1961|3.4|3.185|3.3519|88631.35492968948|291984.36521936|7745|3.3348|447.5016|3.3651|100.463
AUCTIONUSDT|auctionusdt|28.2244|29.1335|27.6601|28.0981|144552.21868823067|4069892.84444278|160979|28.0731|34.384|28.122|0.6017
EVMOSUSDT|evmosusdt|0.0726|0.0806|0.0717|0.077|7938048.436753967|587855.5767434323|13019|0.0759|1140.972|0.0781|1198.8679
WENUSDT|wenusdt|5.66e-05|8.27e-05|5.63e-05|7.49e-05|102110773888.10004|6802506.986301608|54592|7.48e-05|1865386.99|7.5e-05|726004.01
SHIBUSDT|shibusdt|9.42e-06|9.72e-06|9.38e-06|9.62e-06|31434736147.91359|298711.0900254721|2245|9.61e-06|177908246.51|9.62e-06|341737636.97
SRMUSDT|srmusdt|0.0456|0.0495|0.0439|0.0471|12481923.488662746|585958.22820534|16510|0.0469|550.5364|0.0476|497.6794
LTCUSDT|ltcusdt|72.17|75.0|71.68|72.61|18950.018382233826|1371240.2712108085|4596|72.56|87.6745|72.61|0.237
QTUMUSDT|qtumusdt|3.0257|3.0793|3.0133|3.0587|574323.3134584323|1745267.16773036|34280|3.0557|42.2654|3.0585|3.94
HUNTUSDT|huntusdt|0.3491|0.4004|0.3389|0.3501|1252645.273517787|439932.09124079|9793|0.3452|367.2329|0.355|245.258
ETNUSDT|etnusdt|0.00259|0.002628|0.002376|0.002544|322930061.6494148|810404.3537933927|10172|0.002519|17562.1442|0.002565|48579.0198
EMUSDT|emusdt|0.000848|0.000856|0.000841|0.000851|62717571.99792936|52706.12437097|1484|0.000846|526082.24|0.000861|42617.03
XCHUSDT|xchusdt|31.497|33.3752|31.4854|33.1369|388094.4992677102|12584976.50384276|155651|33.097|3.9143|33.1956|13.3188
HIFIUSDT|hifiusdt|0.6486|0.6566|0.6185|0.6233|950755.7606|604934.06238178|12706|0.6191|803.6893|0.6309|695.7801
BTCGBP|btcgbp|37750.04|38500.01|37750.02|38500.01|0.00372|143.2853383|12|38500.01|0.00018|41899.99|0.01034
OGUSDT|ogusdt|4.9086|4.9492|4.8426|4.9067|61803.77128624036|302673.09016946|8259|4.8997|2.4|4.9061|8.6861
BAKEUSDT|bakeusdt|0.3519|0.3972|0.349|0.38|12854454.90451698|4750058.94580462|42975|0.38|352.9283|0.3808|2844.8111
GLMRUSDT|glmrusdt|0.3771|0.4076|0.3745|0.4033|865575.5071133465|334824.46092224|6723|0.4014|2327.0847|0.402|2327.0847
MBLUSDT|mblusdt|0.003961|0.003983|0.0039|0.003962|8150930.9387|32252.8825489958|1724|0.003945|25085.8397|0.00398|47025.0521
WEMIXUSDT|wemixusdt|2.1967|2.25|2.1967|2.2282|8633.8162|19299.58344371|161|2.2104|15.7409|2.2285|13.4627
SWAPUSDT|swapusdt|0.2244|0.2254|0.2197|0.2241|163970.681|36893.28635618|729|0.2235|112.3858|0.2244|310.9987
LBPUSDT|lbpusdt|0.0009595|0.000982|0.0009593|0.0009785|164941296.503161|159935.48444108828|2011|0.0009784|96704.8952|0.000982|12457.2192
ETCBTC|etcbtc|0.000531|0.000544|0.000528|0.000537|463.4925|0.2488066889|65|0.000538|100.0|0.00054|50.5355
BABYDOGEUSDT|babydogeusdt|1.184e-09|1.22e-09|1.175e-09|1.208e-09|1191311000506768.0|1424012.4535864808|40183|1.204e-09|175126219541.81|1.212e-09|126438730928.24
H6H6X6Z7|h6h6x6z7|0.0081|0.0081|0.0081|0.0081|0.0|0.0|0|0.0|0.0|2.72|1.26
PAALUSDT|paalusdt|0.1865|0.21|0.1677|0.1818|3573739.7226948515|662290.7954458096|12753|0.1814|118.2618|0.1822|867.1144
TOMSUSDT|tomsusdt|0.00105|0.00107|0.001043|0.001055|51230588.7799|53960.8609266942|718|0.001044|9557.3558|0.001066|24380.8375
SKLUSDT|sklusdt|0.07916|0.081341|0.078514|0.079534|9294020.274471233|738865.4202200474|19608|0.07955|1883.237|0.07967|1173.3114
SEANUSDT|seanusdt|0.002056|0.003|0.0019|0.001939|41596356.15483387|84276.22329491407|1578|0.001938|10325.2452|0.001998|6869.7321
OXTUSDT|oxtusdt|0.1016|0.1038|0.1015|0.1037|181498.386|18569.2204706|696|0.1037|25455.7526|0.1038|123.962
MINAUSDT|minausdt|1.4227|1.4424|1.3603|1.4012|1940853.7598893319|2704785.28610092|43435|1.4013|12.3878|1.402|522.1293
WBTUSDT|wbtusdt|6.5612|6.586|6.5216|6.5734|182661.3173|1196437.1857713|6521|6.5571|4.8136|6.5829|10.4974
FIROUSDT|firousdt|1.6112|1.6372|1.5454|1.6161|18811.46156334371|30280.80275254|1659|1.6083|247.5921|1.6208|100.0
ZBCUSDT|zbcusdt|0.010027|0.010188|0.009885|0.010016|627030034.6550033|6293178.557629533|54200|0.010008|8347.0578|0.010027|9890.8781
GRVUSDT|grvusdt|0.0881|0.0902|0.0868|0.0873|403463.35246923077|35662.03758009|992|0.0869|5927.3613|0.0873|665.4348
ICPUSDT|icpusdt|13.18|13.49|13.02|13.3|233981.55674330963|3074511.09272756|17286|13.29|115.5193|13.31|116.8666
ALGOUSDT|algousdt|0.1799|0.1854|0.1788|0.1807|4963776.082573487|897870.89308912|6863|0.1807|62.71|0.1808|10720.75
JUVUSDT|juvusdt|2.3379|2.3781|2.1563|2.3781|14539.3769|33808.78161351|1691|2.3572|12.7267|2.3969|417.2055
MCRTUSDT|mcrtusdt|0.002128|0.002207|0.002127|0.002182|33477603.234927185|72389.3948394682|2675|0.002175|26550.18|0.00219|9381.3797
ETHTUSD|ethtusd|2708.46|2708.46|2708.46|2708.46|0.0238|62.334439|3|1726.66|0.0319|2810.06|0.025
ZUZALUUSDT|zuzaluusdt|0.002811|0.003156|0.002778|0.003045|123059525.39003809|362476.24633835955|8469|0.003032|20478.4663|0.003041|25947.1413
SMCWUSDT|smcwusdt|0.00681|0.00751|0.00665|0.007|4436489.024356043|30747.661657986|1048|0.0069|23236.2883|0.00707|2960.1954
BNTUSDT|bntusdt|0.779|0.7994|0.7758|0.7903|258442.02|202994.254744|7752|0.7889|1050.44|0.7912|935.67
ELFBTC|elfbtc|1.236e-05|1.236e-05|1.209e-05|1.209e-05|649.0|0.00793001|16|1.201e-05|294.0|1.214e-05|174.0
XETAUSDT|xetausdt|0.011674|0.011998|0.011632|0.011855|9113174.746262912|106518.0210374771|2834|0.011783|21612.6395|0.011926|1943.3591
IOTXUSDT|iotxusdt|0.044296|0.045894|0.044249|0.045814|44593.13051605943|2001.21824566|36|0.045603|7259.53|0.045695|9259.53
SISUSDT|sisusdt|0.3543|0.3642|0.3516|0.3578|6361751.232721734|2262424.27726532|25109|0.3559|228.9272|0.3602|1030.9339
UMAUSDT|umausdt|4.663|4.7295|4.3172|4.3236|378499.3613354048|1692327.66704949|44897|4.3171|303.4287|4.3315|161.2661
TIAUSDT|tiausdt|19.7163|20.0661|19.3311|19.75|372037.66357924684|7275282.12670381|83769|19.7241|3.1965|19.7739|88.4664
BNBUSDT|bnbusdt|322.03|331.9|320.88|326.68|77282.07722060959|25112037.5345761|79300|326.66|0.3442|326.67|0.2504
O3USDT|o3usdt|0.0517|0.0578|0.0517|0.0563|527284.1|28037.79238|1406|0.0551|1143.7|0.0578|732.46
A3B4X8Z9|a3b4x8z9|0.909|0.909|0.909|0.909|0.0|0.0|0|0.0|0.0|1222.0|1.0
H2OUSDT|h2ousdt|0.154564|0.157885|0.151297|0.155107|435019.15024752263|66670.1079318863|1468|0.153835|134.0426|0.157885|141.1522
USDTRUB|usdtrub|91.04|94.07|89.0|91.99|8240.6199561645|750630.93248173|119|90.76|6.3|91.99|47.9
DFUSDT|dfusdt|0.0423|0.043|0.0419|0.0426|794477.6007540522|33521.483503|1438|0.0423|6850.79|0.043|7668.78
ERGUSDT|ergusdt|1.2439|1.355|1.2412|1.2908|60741.338832094916|77554.53174903005|1686|1.2911|69.9941|1.312|12.66
SPAUSDT|spausdt|0.009944|0.0115|0.009455|0.009947|3771952.22349909|37819.81279436|1741|0.009802|5079.3|0.01008|4418.75
REVVUSDT|revvusdt|0.011237|0.012203|0.01099|0.011535|45762951.25010831|534961.8843091842|11919|0.011421|1646.4689|0.011629|902.0216
BETHETH|betheth|0.9996|1.0005|0.9948|0.9949|16.3857|16.36686516|809|0.9949|0.0958|0.9982|0.244
ANMLUSDT|anmlusdt|0.000508|0.00051|0.000474|0.000494|1235568702.4319084|601628.2794462381|13353|0.000495|192362.6238|0.000496|30241.9354
ZEROUSDT|zerousdt|0.3903|0.4466|0.3841|0.4083|2635996.646524501|1056862.4172457|18114|0.4033|376.243|0.4138|27.3598
SNXUSDT|snxusdt|3.4877|3.6672|3.4607|3.6109|169172.77758637024|601671.11061215|16331|3.6077|465.62|3.6137|470.26
DCRUSDT|dcrusdt|16.2327|17.1812|16.0823|16.5279|1999.0071|32670.92870208|1635|16.4891|6.0541|16.5586|6.0532
LMWRUSDT|lmwrusdt|0.4801|0.498|0.4759|0.4884|40499889.63850308|19931589.277507477|71704|0.4873|22.0|0.4898|62.4576
PERPUSDT|perpusdt|1.1151|1.2479|1.1058|1.1955|200890.34968945687|233489.34840499|7787|1.1869|768.8693|1.2073|14.413
PEPEUSDT|pepeusdt|1.027393e-06|1.133333e-06|1.020276e-06|1.114858e-06|17420465551000.3|18636915.656534463|85828|1.114224e-06|44886905.16|1.115492e-06|129642027.04
SUIUSDT|suiusdt|1.7799|1.816|1.727|1.8089|9589933.072240662|17017439.52242018|153352|1.8072|1222.7536|1.8103|767.3861
CAUSDT|causdt|0.6389|0.6557|0.6356|0.6451|5103082.7482|3282525.82198296|60653|0.6446|57.2251|0.6457|317.0858
SPSUSDT|spsusdt|0.013339|0.014128|0.01332|0.01332|21521.6295|298.3486182724|15|0.013792|2523.2018|0.014497|1257.7892
COMPUSDT|compusdt|55.29|57.83|55.16|57.44|68742.05075996617|3860015.36026131|33623|57.42|13.135938|57.47|3.572203
WTCUSDT|wtcusdt|0.0141|0.0148|0.0119|0.013|10207026.55738459|134505.08783015|6046|0.0129|6956.9302|0.0133|1666.8662
BSSBUSDT|bssbusdt|0.7646|1.0|0.7646|0.8944|1413875.0916041755|1213974.29882645|13981|0.8751|37.0579|0.9151|61.077
HBARUSDT|hbarusdt|0.078529|0.081958|0.078055|0.081657|19496716.88886861|1549415.86832244|22271|0.081604|192.3|0.081684|547.39
SWEATUSDT|sweatusdt|0.010253|0.010461|0.01025|0.010423|518499471.3317|5362509.724102067|70216|0.010399|16268.24|0.010448|16335.0
RVNUSDT|rvnusdt|0.019918|0.020214|0.019733|0.019999|83929120.84532027|1670249.17117376|41716|0.019996|2261.09|0.020005|564.98
TONUSDT|tonusdt|2.299|2.3072|2.2093|2.2964|569496.8662338094|1293240.681240764|18816|2.2888|44.1912|2.3029|13.9159
TENETUSDT|tenetusdt|0.10371|0.111283|0.097017|0.097017|809924.1279006691|83981.1876045905|1600|0.096454|1250.0|0.097017|89.2746
LHINUUSDT|lhinuusdt|1.312e-05|1.438e-05|1.307e-05|1.428e-05|50542725463.60604|687621.3335874866|6917|1.42e-05|813103.67|1.43e-05|359708.65
ABBCUSDT|abbcusdt|0.03322|0.0349|0.033|0.0339|26671698.1426|900253.050112391|1432|0.03377|4806.6531|0.03394|4000.0
MDXUSDT|mdxusdt|0.04|0.041|0.0398|0.0402|19798420.30397612|797562.476639|8035|0.0401|5701.56|0.0404|5989.052376237623
OCTUSDT|octusdt|0.2843|0.304|0.2836|0.2977|661871.1518073587|195569.43770178|4377|0.2936|235.0136|0.3029|44.1536
ABBCUSDD|abbcusdd|0.03318|0.03505|0.03277|0.03403|22411184.4795|755766.840268719|947|0.03351|7532.9923|0.03408|2570.9075
SATSUSDT|satsusdt|4.385e-07|4.925e-07|4.277e-07|4.767e-07|3315723091521.242|1534897.2654231566|16533|4.765e-07|330720363.52|4.77e-07|1724303094.17
KSMUSDT|ksmusdt|42.5702|44.6899|42.0301|43.5794|47050.969137619395|2031477.62464834|56500|43.5636|45.164|43.5794|0.69
IGUUSDT|iguusdt|0.0294|0.0312|0.029|0.0297|27189137.302860748|806361.4592048|15561|0.0296|2312.3356|0.0298|879.3263
THETAUSDT|thetausdt|1.0426|1.089|1.0349|1.0815|2211021.1182863996|2345382.00046529|33337|1.0812|864.7414|1.0817|2402.1314
ANTUSDT|antusdt|6.4964|6.832|6.4196|6.7603|206606.8291176017|1365945.07407349|34554|6.7582|20.49|6.7638|14.57
BOXUSDT|boxusdt|0.000198|0.000198|0.000185|0.000189|6652374.6419|1274.5496672704|48|0.000189|507749.559|0.000195|616719.5467
MXCUSDT|mxcusdt|0.008828|0.00914|0.008817|0.009049|57101515.68|511830.74425695|27939|0.008982|2938.01|0.009116|3594.79
PANDOUSDT|pandousdt|0.002043|0.002235|0.002026|0.002142|249553723.79158032|520453.5178513293|28328|0.002109|74753.6351|0.002174|40285.1058
MATICUSDT|maticusdt|0.860129|0.885528|0.85425|0.878269|15748856.775512112|13616040.879424496|56553|0.878104|44.0|0.878438|414.7499
API3USDT|api3usdt|3.8053|3.8502|3.5153|3.5334|112651.94776865628|415262.20817907|8213|3.5218|203.2211|3.5453|203.2211
FUDUSDT|fudusdt|10.6188|10.7222|10.5259|10.5786|23660.30733631804|251784.56847914|4393|10.5018|2.441|10.655|4.4702
RSS3USDT|rss3usdt|0.1363|0.1455|0.1348|0.14|1408125.3174|196495.15103024|7629|0.1392|407.0881|0.1409|1204.0385
XPLAUSDT|xplausdt|0.206|0.207|0.201|0.2037|26444.1667|5440.83495265|125|0.2037|0.7124|0.2041|1865.9731
KAIUSDT|kaiusdt|0.005675|0.005819|0.005614|0.005653|5372145.615|30584.5468469478|1658|0.005612|3542.9583|0.005705|1853.8187
BANDUSDT|bandusdt|1.9262|1.9644|1.9079|1.9368|103513.52273781254|199942.10922667|7513|1.9344|5.67|1.9375|524.6
USDTUAH|usdtuah|44.3|45.0|44.3|44.9|146.90749202206678|6556.980109761197|40|44.9|4.4|45.12|1.9
A3B4X6Z7|a3b4x6z7|0.12663|0.12663|0.12663|0.12663|0.0|0.0|0|0.12663|7.0|0.19780399|3.21
SOLUSDT|solusdt|108.8648|115.0|107.5398|114.1349|298278.28299369535|32960681.89200712|150120|114.1175|0.59|114.1496|0.18
AUDIOUSDT|audiousdt|0.1949|0.2019|0.1938|0.2001|1757866.5720000798|346469.47777515|7526|0.2002|111.5683|0.2003|282.0534
DODOUSDT|dodousdt|0.1622|0.1711|0.1622|0.1682|32432.196455716537|5377.5473245|42|0.1676|3591.4165|0.1688|4117.6006
CBKUSDT|cbkusdt|0.7712|0.7836|0.767|0.778|1468025.7678|1136736.28386593|13639|0.7741|188.2816|0.783|40.65
ALIUSDT|aliusdt|0.023631|0.025466|0.023133|0.023924|32205321.92391764|767639.477224828|12049|0.023872|3603.2967|0.023943|1283.1869
ROCOUSDT|rocousdt|0.2375|0.2508|0.2308|0.2346|228342.5805884725|54592.89405665|2901|0.2342|46.967|0.2372|211.2386
TURBOUSDT|turbousdt|0.00033291|0.00035271|0.00032198|0.00034206|5148243278.751158|1739754.915064742|43760|0.00034138|41894.12|0.00034283|250380.22
UFTUSDT|uftusdt|0.4357|0.4519|0.4336|0.4351|1382621.9968923721|605438.16210489|13333|0.4341|895.0241|0.4359|384.5789
CREUSDT|creusdt|0.005206|0.0057|0.005053|0.005312|13843946.06|73444.52250283|1485|0.005305|140.96|0.00532|8469.09
STCUSDT|stcusdt|0.4665|0.4791|0.4605|0.4685|181872.27632529603|85215.06309096|2918|0.4666|79.5915|0.4705|1840.9073
