gen_name|original_name|bidPrice|bidQty|askPrice|askQty|status|baseAsset|baseAssetPrecision|quoteAsset|quotePrecision|quoteAssetPrecision|baseCommissionPrecision|quoteCommissionPrecision|orderTypes|isSpotTradingAllowed|isMarginTradingAllowed|quoteAmountPrecision|baseSizePrecision|permissions|filters|maxQuoteAmount|makerCommission|takerCommission|quoteAmountPrecisionMarket|maxQuoteAmountMarket|fullName
BABYSHARKUSDT|BABYSHARKUSDT|0.0000000000002437|22014552113254|0.0000000000002546|169765191883733|ENABLED|BABYSHARK|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Baby Shark
BNTUSDT|BNTUSDT|0.8137|1018.56|0.8139|147.59|ENABLED|BNT|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Bancor
AURORAUSDT|AURORAUSDT|0.27033|472.591|0.27034|149.845|ENABLED|AURORA|3|USDT|5|5|3|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Aurora
ETFSOL2024USDT|ETFSOL2024USDT|0.0000000001403|400092905170|0.0000000001511|113946123151|ENABLED|ETFSOL2024|0|USDT|13|13|0|13|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ETFSOL2024
NIZAUSDT|NIZAUSDT|0.015623|399.36|0.015688|399.39|ENABLED|NIZA|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Niza Global
SEIUSDT|SEIUSDT|0.9217|47220.16|0.9219|1798.11|ENABLED|SEI|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SEI
JUNOUSDT|JUNOUSDT|0.3029|261.53|0.3083|103.71|ENABLED|JUNO|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|JUNO
SDNUSDT|SDNUSDT|0.3813|238.20|0.3814|96.40|ENABLED|SDN|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Shiden
RPKUSDT|RPKUSDT|0.02395|219.20|0.02404|438.58|ENABLED|RPK|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Republik
OCTAUSDT|OCTAUSDT|1.0174|58.10|1.0335|62.89|ENABLED|OCTA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|OCTA
PEPEBONKUSDT|PEPEBONKUSDT|0.0000000001360|992647058822|0.0000000001973|164798785611|ENABLED|PEPEBONK|0|USDT|13|13|0|13|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PepeBonk
CONVUSDT|CONVUSDT|0.0009285|24942.38|0.0009505|30511.43|ENABLED|CONV|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Convergence
DIGIUSDT|DIGIUSDT|0.6375|45.19|0.6390|23.87|ENABLED|DIGI|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Digiverse
TRVUSDT|TRVUSDT|0.0228|614.03|0.0229|7590.38|ENABLED|TRV|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Terivto Protocol
PENDULUMUSDT|PENDULUMUSDT|0.09520|98.95|0.09580|91.46|ENABLED|PENDULUM|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PENDULUM
BELUSDT|BELUSDT|0.7189|15.43|0.7191|7552.67|ENABLED|BEL|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Bella
DTRUSDT|DTRUSDT|0.04500|12602.99|0.04686|360.55|ENABLED|DTR|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|DOTORI
UMBUSDT|UMBUSDT|0.024690|525.44|0.024790|403.46|ENABLED|UMB|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Umbrella Network
SATOXUSDT|SATOXUSDT|0.001207|19086.75|0.001237|183007.19|ENABLED|SATOX|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Satoxcoin
OTACONUSDT|OTACONUSDT|0.02660|225.56|0.02683|223.88|ENABLED|OTACON|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Otacon AI
SIMPUSDT|SIMPUSDT|0.002122|111316.17|0.002192|9528.52|ENABLED|SIMP|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SO-COL
NZEROUSDT|NZEROUSDT|0.0014094|192662.39|0.0014272|10402.55|ENABLED|NZERO|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|NETZERO
SFLUSDT|SFLUSDT|0.002507|14466.58|0.002598|28152.12|ENABLED|SFL|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SFL
REDUSDT|REDUSDT|0.000006098|1132297.45|0.000006648|2380574.51|ENABLED|RED|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|RED TOKEN
WSTORUSDT|WSTORUSDT|0.02001|548.27|0.02092|894.11|ENABLED|WSTOR|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|StorageChain
HOMERUSDT|HOMERUSDT|0.0000000000004131|84725248123940|0.0000000000005144|105307497893850|ENABLED|HOMER|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Homer Simpson
ABCUSDT|ABCUSDT|0.00550|1120.18|0.00609|9969.99|ENABLED|ABC|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Angry Bulls Club
MTHUSDT|MTHUSDT|0.002808|4919.50|0.002873|111743.08|ENABLED|MTH|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Monetha
NEOUSDT|NEOUSDT|12.762|22851.487|12.787|7.000|ENABLED|NEO|3|USDT|3|3|3|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|NEO
AKITAUSDT|AKITAUSDT|0.0000001369|441388802|0.0000001378|725689404|ENABLED|AKITA|0|USDT|10|10|0|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|1000|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Akita
STPTUSDT|STPTUSDT|0.05864|16306.31|0.05868|32276.24|ENABLED|STPT|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|STP
REALUSDT|REALUSDT|0.16707|167.72|0.16802|178.66|ENABLED|REAL|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Realy
TETUSDT|TETUSDT|31.859|127.45|31.940|51.27|ENABLED|TET|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Tectum EmissionToken
SENSOUSDT|SENSOUSDT|0.08176|225.05|0.08257|77.41|ENABLED|SENSO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SENSORIUM
DVTUSDT|DVTUSDT|0.00004125|1575757.56|0.00005100|192922.07|ENABLED|DVT|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Diamault
PAWSWAPUSDT|PAWSWAPUSDT|0.000000021375|3554017782|0.000000021646|682364472|ENABLED|PAWSWAP|0|USDT|12|12|0|12|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PAWSWAP
RATS2USDT|RATS2USDT|0.00000000038|145853328633.38|0.00000000054|201339379991.02|ENABLED|RATS2|2|USDT|11|11|2|11|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Rats Pro
CIRIUSDT|CIRIUSDT|1.8491|3.95|1.8648|5.07|ENABLED|CIRI|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CIRI Coin
TLOSUSDT|TLOSUSDT|0.33001|909.40|0.33175|267.77|ENABLED|TLOS|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Telos
OZOUSDT|OZOUSDT|0.2235|165.81|0.2281|87.98|ENABLED|OZO|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Ozone Chain
SBCCUSDT|SBCCUSDT|0.001131|8841.73|0.001143|51295.74|ENABLED|SBCC|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SmartBlockChainCity
TKOUSDT|TKOUSDT|0.4255|121.09|0.4334|37.54|ENABLED|TKO|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Toko Token
IMXUSDT|IMXUSDT|3.4510|2691.69|3.4512|2983.10|ENABLED|IMX|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Immutable X
MNRUSDT|MNRUSDT|0.0003157|69089.75|0.0003801|166059.45|ENABLED|MNR|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|1000|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Mineral
FACTRUSDT|FACTRUSDT|0.056330|2520.34|0.056907|549.04|ENABLED|FACTR|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Defactor
AESUSDT|AESUSDT|0.001785|1451.57|0.001801|3661.80|ENABLED|AES|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Aree Shards
MOGUSDT|MOGUSDT|0.0000002069|155653349|0.0000002113|156023687|ENABLED|MOG|0|USDT|10|10|0|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MOG Coin
UPCUSDT|UPCUSDT|2.0058|107.54|2.0204|50.00|ENABLED|UPC|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|UPCX
SOCUSDT|SOCUSDT|0.4400|200.87|0.4405|108.13|ENABLED|SOC|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Socrates
DTEUSDT|DTEUSDT|0.007400|0.32|0.007571|1560.34|ENABLED|DTE|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Drive To Earn
INTRUSDT|INTRUSDT|0.060860|354.36|0.062136|648.33|ENABLED|INTR|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Interlay
XFIUSDT|XFIUSDT|0.8200|1006.72|0.8229|31.96|ENABLED|XFI|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|XFI
NWTUSDT|NWTUSDT|0.00000543|1107011.07|0.00000648|5366726.29|ENABLED|NWT|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|NAWARAT
KAIUSDT|KAIUSDT|0.030001|166.99|0.030641|838.97|ENABLED|KAI|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|5|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|KardiaChain
WEFIUSDT|WEFIUSDT|0.11200|100.95|0.11300|299.91|ENABLED|WEFI|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|WeFi
ELXUSDT|ELXUSDT|0.000000000008459|781769620009|0.000000000008805|1928784451274|ENABLED|ELX|0|USDT|15|15|0|15|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ElonX
HAMBURGLARUSDT|HAMBURGLARUSDT|8.5991|87.43|8.7118|5.71|ENABLED|HAMBURGLAR|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Hamburglar
QIUSDT|QIUSDT|0.019355|1186.80|0.019791|1150.20|ENABLED|QI|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|QiSwap
BABYTOMCATUSDT|BABYTOMCATUSDT|0.0000000000002229|406373028581488|0.0000000000002263|52089603629742|ENABLED|BABYTOMCAT|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Baby Tomcat
HARAMBEUSDT|HARAMBEUSDT|0.00867|4291.55|0.00887|4848.48|ENABLED|HARAMBE|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Harambe
OCTUSDT|OCTUSDT|0.40637|271.74|0.41599|605.77|ENABLED|OCT|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Octopus Network
VVUSDT|VVUSDT|0.011086|9020.38|0.011117|8995.23|ENABLED|VV|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Virtual Versions
P3DUSDT|P3DUSDT|0.01746|3421.13|0.01756|7579.70|ENABLED|P3D|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|3DPass
SIXUSDT|SIXUSDT|0.03516|266.92|0.03574|167.84|ENABLED|SIX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SIX
CKBUSDT|CKBUSDT|0.010902|711.18|0.010951|11653.21|ENABLED|CKB|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Nervos Network
LDOUSDT|LDOUSDT|3.202|10387.83|3.203|10465.28|ENABLED|LDO|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Lido DAO
BTSUSDT|BTSUSDT|0.003654|2736.72|0.003700|13049.80|ENABLED|BTS|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BitShares
ZENXUSDT|ZENXUSDT|None|None|None|None|ENABLED|ZENX|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ZenithDex
BONDUSDT|BONDUSDT|3.767|3771.077|3.768|5566.348|ENABLED|BOND|3|USDT|3|3|3|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BarnBridge
BENDUSDT|BENDUSDT|0.003703|8100.69|0.003742|4802.56|ENABLED|BEND|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Bend DAO
HIBSUSDT|HIBSUSDT|0.0001290|13094.76|0.0001294|39443.16|ENABLED|HIBS|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Hiblocks
GSCUSDT|GSCUSDT|0.0000003388|61227119.99|0.0000003829|96340472.85|ENABLED|GSC|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Genesis Spark Coin
STLUSDT|STLUSDT|0.004247|6679.81|0.004308|5884.94|ENABLED|STL|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Stella Token
XMRUSDT|XMRUSDT|120.1|262.068|120.4|268.091|ENABLED|XMR|3|USDT|1|1|3|1|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Monero
MYSTUSDT|MYSTUSDT|0.1967|271.60|0.1982|29.02|ENABLED|MYST|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Mysterium
CONXUSDT|CONXUSDT|20.5955|1.10|21.3450|1.14|ENABLED|CONX|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Connex
ONTPUSDT|ONTPUSDT|0.01673|3743.86|0.03629|823.32|ENABLED|ONTP|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ONTACT Protocol
WLDUSDT|WLDUSDT|6.993|1007.85|6.994|466.20|ENABLED|WLD|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Worldcoin
TOPUSDT|TOPUSDT|0.0003411|152504.26|0.0003828|183868.94|ENABLED|TOP|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|TOP Network
ORDSUSDT|ORDSUSDT|0.07456|2603.67|0.07495|442.61|ENABLED|ORDS|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Ordiswap
OSMOUSDT|OSMOUSDT|1.6106|2425.79|1.6107|355.32|ENABLED|OSMO|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Osmosis
LUNCUSDT|LUNCUSDT|0.00012752|91732600.26|0.00012753|101630239.22|ENABLED|LUNC|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Terra Classic
CREPEUSDT|CREPEUSDT|0.02256|324.65|0.02271|731.85|ENABLED|CREPE|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CREPE
LMWRUSDT|LMWRUSDT|0.7211|25.58|0.7242|13.65|ENABLED|LMWR|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|LimeWire
DOGE2USDT|DOGE2USDT|0.000000002658|5232024650|0.000000002671|6388575723|ENABLED|DOGE2|0|USDT|12|12|0|12|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|DOGE 2.0
AVGUSDT|AVGUSDT|0.02994|387.38|0.03050|1131.74|ENABLED|AVG|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Avocado DAO Token
CTOUSDT|CTOUSDT|0.00004762|12867027.87|0.00005626|540865.71|ENABLED|CTO|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.04|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Chief Troll Officer
GOLDUSDT|GOLDUSDT|0.0000000000001901|300294465965866|0.0000000000001955|996455321501781|ENABLED|GOLD|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GOLD
