gen_name|original_name|open|high|low|close|amount|vol|count|bid|bidSize|ask|askSize
PROPYBTC|propybtc|8.98e-06|9.22e-06|8.67e-06|8.68e-06|157604.0|1.411295787|1716|8.66e-06|100.81|8.71e-06|22.59
GALUSDT|galusdt|3.4214|3.4214|3.1372|3.17|165073.73326180494|538135.25934097|14159|3.1683|32.4574|3.1714|654.2897
ELONUSDT|elonusdt|1.55e-07|1.62e-07|1.55e-07|1.61e-07|161721975827.7674|25669.26670363901|935|1.6e-07|2556756209.18|1.62e-07|2813301643.73
BTCTUSD|btctusd|52695.86|52695.86|52695.86|52695.86|0.0|0.0|0|52081.91|0.007398|54140.3|0.00817
NBSUSDT|nbsusdt|0.000164|0.000183|0.00016|0.00016|367733936.9628609|65107.46278941|2409|0.00016|796206.31|0.000161|625490.93
GFTUSDT|gftusdt|0.0211|0.0212|0.0198|0.0205|27598690.8941965|575209.68281468|11680|0.0204|2934.4586|0.0205|191471.8407
JOEUSDT|joeusdt|0.5482|0.5562|0.522|0.5354|1431112.8569|776585.60124283|19015|0.5353|70.0997|0.5356|150.7415
ASTRUSDT|astrusdt|0.172762|0.187298|0.16736|0.170443|1313014.5671759555|225694.72482119|8094|0.170445|1939.24|0.170703|879.62
QRDOUSDT|qrdousdt|0.0333|0.0367|0.0322|0.0343|164687.68827146973|5579.45178998|141|0.0335|321.3131|0.0357|346.6963
XAUTUSDT|xautusdt|2013.95|2014.07|2013.86|2014.07|3355.299445|6757423.42588016|30315|2014.07|0.001100908175981966|2014.08|0.024853
USDDUSDT|usddusdt|1.00059|1.00079|0.99891|0.99935|782367.5704162486|782112.3466765232|9343|0.99934|34.8868|0.9994|0.7534
WAXPUSDT|waxpusdt|0.061394|0.06261|0.060753|0.062602|138999.083415755|8572.04775458|292|0.062425|20609.7|0.062528|3250.87
Y1Y2X8Z9|y1y2x8z9|1.0|1.0|1.0|1.0|0.0|0.0|0|0.0|0.0|0.0|0.0
JSTETH|jsteth|1.176e-05|1.177e-05|1.139e-05|1.15e-05|1049642.38|12.1267258151|974|1.146e-05|8000.0|1.154e-05|38759.68
FXSUSDT|fxsusdt|9.2122|9.3442|8.9331|9.1415|541629.43578712|4959925.40342489|84290|9.141|13.0943|9.1477|174.0812
EOSBTC|eosbtc|1.506e-05|1.551e-05|1.5e-05|1.52e-05|4544.403984526112|0.0690766935|86|1.522e-05|92.0|1.527e-05|1639.34
WOOUSDT|woousdt|0.43836|0.45858|0.43164|0.44487|2332594.4116867576|1035239.93265194|26242|0.4443|203.1|0.44534|200.67
JTOUSDT|jtousdt|2.3811|2.448|2.2218|2.3103|915421.4547519921|2144661.38740306|44318|2.3082|238.1271|2.3121|522.8644
LSKUSDT|lskusdt|1.3329|1.3805|1.3211|1.3658|154524.03783276596|208330.56430598|8068|1.3572|109.9666|1.3755|109.9486
LIKEUSDT|likeusdt|0.046418|0.047468|0.0395|0.042563|2573627.4354415094|113677.33275614602|1826|0.042418|675.7137|0.042828|1606.761
POOLXUSDT|poolxusdt|5.172018|5.298474|5.164428|5.291992|96938.1666|508327.9552927765|11487|5.284072|10.4488|5.298475|2.3804
POWRBTC|powrbtc|6.76e-06|7.21e-06|6.76e-06|7.21e-06|973.4014184397163|0.00680799|21|7.04e-06|36.0|7.26e-06|150.0
AVAXUSDT|avaxusdt|39.6106|39.9022|38.0788|39.1115|469928.33633121714|18510989.03467425|162994|39.0984|15.0459|39.1115|1.8341
HIVEUSDT|hiveusdt|0.3329|0.3467|0.3229|0.3393|22012.900307174445|7366.12523101|112|0.3343|780.0|0.3381|74.21
GEARBOXUSDT|gearboxusdt|0.009907|0.010965|0.009243|0.010438|3316814.8909|32483.4914991287|1721|0.010197|6766.696|0.0107|16918.9004
CTXCUSDT|ctxcusdt|0.628|0.6303|0.5905|0.6079|1194366.6265164018|735094.56327719|18325|0.6059|41.8741|0.6106|211.0
JOYUSDT|joyusdt|0.0181|0.0183|0.0174|0.0176|81579.46776246022|1456.07653345|87|0.0175|4865.414|0.0176|576.5191
PBRUSDT|pbrusdt|0.0702|0.0738|0.0641|0.0671|8725955.72251708|607894.78588078|13617|0.0665|4075.649|0.0679|744.6775
GBPUSDT|gbpusdt|1.238|1.245|1.233|1.238|172518.8|213465.5694|3714|1.233|14.9|1.243|38.4
ARBUSDT|arbusdt|2.0429|2.0797|1.9614|2.0006|8191700.577585628|16625020.4948632|148026|2.0|12.99|2.0006|75.1782
FACEUSDT|faceusdt|3.2e-09|3.28e-09|3.03e-09|3.05e-09|74036280607366.42|235960.31378903682|2017|3.04e-09|32894736842.1|3.05e-09|95769665789.71
ADAUSDT|adausdt|0.624316|0.641111|0.614772|0.633526|43930958.03790913|27544755.97059209|166699|0.633339|53.1|0.633839|2676.9958
FILUSDT|filusdt|6.7998|7.825|6.7549|7.6833|2287161.115911704|16645866.860399997|174319|7.679|29.2181|7.6884|3.0277
TRXBTC|trxbtc|2.6127e-06|2.6545e-06|2.6117e-06|2.6303e-06|1118729.565115314|2.945345327612|2131|2.629e-06|3078.57|2.6303e-06|452.92
UNFIUSDT|unfiusdt|7.0265|7.0479|6.8786|7.0056|965.0383081139676|6875.72166956|78|6.9757|202.4804|7.0391|21.3946
CHADUSDT|chadusdt|1.4e-06|1.46e-06|1.38e-06|1.39e-06|688260759009.69|970326.1937598784|8609|1.38e-06|16545164.99|1.39e-06|344748456.18
ATMUSDT|atmusdt|2.6679|2.881|2.6581|2.7381|19609.75958648186|53596.31925689|2012|2.6982|8.0207|2.7679|146.6917
WNXMUSDT|wnxmusdt|61.0525|63.9951|60.1678|61.0291|1950.8341|119330.43083391|2696|60.5909|2.0633|61.6164|0.1714
BOBAUSDT|bobausdt|0.26502|0.2688|0.2569|0.26562|2013752.1138|530527.22495978|12197|0.26506|66.0655|0.26627|154.7107
NFPUSDT|nfpusdt|0.783673|0.804046|0.727685|0.761313|1105890.4165901216|851664.6578854092|14757|0.759754|722.6172|0.762668|20.2497
AGLDUSDT|agldusdt|1.4042|1.4329|1.3534|1.3992|1464391.0626|2047906.57152327|18434|1.3987|14.8341|1.3997|54.4849
BERRYUSDT|berryusdt|0.00024|0.000279|0.000237|0.00026|359089677.24336374|89665.1140842493|2188|0.000259|468499.4786|0.000262|308393.0956
E1E2USDT|e1e2usdt|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0
VEMPUSDT|vempusdt|0.011939|0.012281|0.009|0.009051|173883.69065611647|1809.292019529|46|0.009063|4113.164|0.010497|2573.403
WANUSDT|wanusdt|0.2282|0.2345|0.2266|0.2336|1940308.0061384824|447654.68975797|9163|0.2331|341.08|0.2338|462.55
BLZUSDT|blzusdt|0.3921|0.4212|0.3818|0.3893|294884.0656382148|116486.77052908|595|0.3883|3135.69|0.3887|238.82
FTTUSDD|fttusdd|1.825|1.8261|1.7713|1.8015|43167.244|78517.43277147|393|1.7956|66.6426|1.8097|50.9112
PARADOXUSDT|paradoxusdt|0.0003|0.0003092|0.0002752|0.0002813|5017149.770188137|1510.33564157336|63|0.0002823|159404.8884|0.0002979|436418.4962
SWFTCETH|swftceth|8.61e-07|9.724e-07|8.526e-07|8.784e-07|27056382.29|23.94851895674|1038|8.739e-07|7686.24|8.854e-07|21000.0
AXSUSDT|axsusdt|8.2056|8.5796|8.0773|8.2678|2576409.5633583334|21293872.84236918|152003|8.2662|2.4371|8.2692|35.7631
SOFIUSDT|sofiusdt|0.022|0.0229|0.0212|0.0212|1535157.2529285718|33271.23747157333|1963|0.0214|55108.0|0.022|1833.6957
LTCBTC|ltcbtc|0.001368|0.001383|0.001351|0.001358|49.6482|0.0679024205|73|0.00135|0.1134|0.001352|23.6118
MLNUSDT|mlnusdt|18.8311|19.0547|18.0707|18.6384|7798.974298618122|146461.6437915|7934|18.4862|24.1754|18.7681|2.3052
FSNUSDT|fsnusdt|0.1628|0.1655|0.1484|0.1509|453026.5401015296|71087.14486549|5609|0.1485|155.786|0.1523|1060.9496
FTTUSDT|fttusdt|1.8232|1.8335|1.7689|1.8033|1623602.6321566903|2948341.42283882|35856|1.8|93.0545|1.8067|78.7972
CAWUSDT|cawusdt|8.3338e-08|8.4927e-08|7.4563e-08|7.7187e-08|3866544122416.9395|303620.8927885241|11338|7.6897e-08|375342525.79|7.7425e-08|19210843071.89
NODLUSDT|nodlusdt|0.006991|0.007051|0.006579|0.006637|7637415.138699061|53202.749959816945|3564|0.0065|1933.56|0.006653|36389.9387
ONEUSDT|oneusdt|0.019084|0.019801|0.018555|0.019658|21309266.350587085|406600.83038977|8176|0.019598|6101.28|0.019622|4787.5
SYNUSDT|synusdt|0.832|0.8733|0.8016|0.8162|8762.412435187056|7269.62637678|146|0.802|111.957|0.8122|100.5897
WOOFUSDT|woofusdt|0.0002781|0.0003008|0.0002702|0.0002941|52856746.960903|14909.48131758261|117|0.0002807|313610.7845|0.0002941|41608.4088
SUNBTC|sunbtc|1.731e-07|1.741e-07|1.7e-07|1.707e-07|11110841.65|1.916711099719|1826|1.701e-07|6324.55|1.709e-07|16832.07
KCALUSDT|kcalusdt|0.1568|0.1641|0.1558|0.1587|528807.3884348142|84175.04425866|1767|0.1569|631.08|0.1593|249.9338
TRX3LUSDT|trx3lusdt|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0
FTMUSDT|ftmusdt|0.4343|0.4398|0.4183|0.4284|4763632.60194675|2043947.1860652|22244|0.4282|41.6143|0.4284|3151.6743
NESTUSDT|nestusdt|0.003391|0.0038|0.003225|0.00347|1601509.004390945|5584.132621145885|136|0.00347|3937.72|0.003597|3368.82
WAVESUSDT|wavesusdt|2.3669|2.593|2.3191|2.3834|1337213.031352789|3168575.51162769|29808|2.3824|26.35|2.3842|264.98
UNIUSDT|uniusdt|7.6001|7.754|7.3822|7.5835|2439805.484869953|18528154.72710274|84534|7.5763|3.3278|7.5895|86.3372
SKEBUSDT|skebusdt|0.001296|0.001363|0.001275|0.001348|158750680.31421864|207783.4144047215|8020|0.001309|16056.7817|0.001385|8054.4075
KCALUSDD|kcalusdd|0.1576|0.1632|0.1551|0.1589|280593.0418|44839.41539823|1307|0.157|164.0531|0.1588|180.1667
BREEDUSDT|breedusdt|0.04639|0.04738|0.04573|0.04637|746787.3302518268|34711.400897078|992|0.04611|1343.7|0.04667|500.0369
MUDOL2USDT|mudol2usdt|0.01422|0.01429|0.01376|0.01385|45096051.36372975|636966.985785077|14194|0.01376|1219.0501|0.01397|2742.8845
GMPDUSDT|gmpdusdt|0.016544|0.016709|0.01635|0.016537|3920128.82978518|64989.63831|5904|0.016502|1817.96|0.016613|2628.48
TDXUSDT|tdxusdt|0.0195|0.0201|0.0173|0.018|1422450.0551636415|27210.69537071|2316|0.0178|1547.9523|0.0182|1995.3756
XYOUSDT|xyousdt|0.006485|0.006699|0.006447|0.00663|5801354.594342669|37866.6418040879|1776|0.006604|15000.0|0.006653|4854.2019
NOIAUSDT|noiausdt|0.207|0.2127|0.175|0.1851|3446872.4547309405|655068.50564592|14424|0.1831|431.0463|0.1869|345.4405
DEXEUSDT|dexeusdt|3.2978|3.4588|3.2711|3.3694|119830.0686|397919.12768753|8852|3.3409|70.8903|3.4061|377.7122
QUICKUSDT|quickusdt|0.058625|0.05936|0.056366|0.057511|10026079.151924953|582860.360784083|23048|0.057412|2750.3619|0.057599|2606.2877
ENSUSDT|ensusdt|23.0265|24.0499|22.4832|23.107|117951.89942449234|2731598.5316743|56886|23.0956|8.5912|23.1185|0.919
DESOUSDT|desousdt|38.4334|40.3161|38.2243|40.1733|49226.59813575992|1929008.167185542|16908|40.0017|1.5827|40.3161|1.0456755962337385
CKBUSDT|ckbusdt|0.012155|0.012185|0.010653|0.011185|21130853.842483994|247217.90123878|1896|0.011124|18130.49|0.011204|3000.0
WMTUSDT|wmtusdt|0.1797|0.1884|0.1778|0.1869|6624701.211825506|1210685.38175|14227|0.1862|2393.0094|0.1868|502.1265
INGUSDT|ingusdt|0.0002513|0.0002573|0.0002429|0.0002532|754398193.2422091|189621.9929796526|7106|0.0002504|109342.9509|0.0002545|109779.7548
KNCUSDT|kncusdt|0.6669|0.6788|0.6517|0.6742|6592513.733299476|4399566.48951719|74956|0.6743|2461.64|0.675|22.95
MANTAUSDT|mantausdt|3.1622|3.2731|2.951|3.1777|23044238.787305012|70996350.46580277|91205|3.1721|223.9982|3.1775|412.2068
LINKBTC|linkbtc|0.00038188|0.00038716|0.00037341|0.00037341|353.65807964053397|0.1352168348|94|0.0003753|100.0|0.00037717|134.94
TOPUSDT|topusdt|0.000374|0.000383|0.000347|0.000357|2637348029.5465|957795.3129409382|16728|0.000356|743084.3816|0.00036|128675.9021
APEDUSDT|apedusdt|0.404|0.413|0.3883|0.4057|540059.6112|217749.64444982|4720|0.4007|88.237|0.4116|51.3465
TTUSDT|ttusdt|0.004662|0.00467|0.004558|0.00457|210438907.73079705|974695.89287392|19336|0.004568|20450.45|0.004571|88450.25
CVXUSDT|cvxusdt|4.2134|4.3149|4.1411|4.2681|68267.62956791428|289339.48251408|7969|4.2586|351.6446|4.2778|6.1195
AUCTIONUSDT|auctionusdt|35.5663|35.9001|32.8|33.8363|125732.3447298859|4345728.66926748|165098|33.8|5.91|33.8671|3.7588
EVMOSUSDT|evmosusdt|0.0818|0.0847|0.0807|0.0813|7402205.349240733|610718.0553775422|13619|0.0812|1343.6617|0.0821|1047.9858
WENUSDT|wenusdt|9.23e-05|9.48e-05|8.42e-05|8.69e-05|80909629558.02649|7298029.608550751|56573|8.67e-05|1365779.36|8.72e-05|1010220.64
SHIBUSDT|shibusdt|9.81e-06|9.96e-06|9.64e-06|9.85e-06|102760292668.1338|1009416.8346491196|5669|9.84e-06|691820890.22|9.85e-06|129297460.63
SRMUSDT|srmusdt|0.0495|0.0512|0.0482|0.0485|12221599.833996478|603961.24644178|16933|0.0483|1387.3336|0.0487|20704.747029158112
LTCUSDT|ltcusdt|71.16|71.68|69.61|70.61|18208.80377539421|1293018.3655897705|3779|70.64|0.2318|70.66|21.2296
QTUMUSDT|qtumusdt|3.3305|3.381|2.8084|3.3654|568872.0135077557|1896710.93596038|35816|3.3644|20.8395|3.3666|165.323
HUNTUSDT|huntusdt|0.382|0.3874|0.3646|0.3815|1224490.4638419226|461070.78271076|10230|0.3759|836.0|0.386|157.1076
ETNUSDT|etnusdt|0.002887|0.003081|0.002856|0.003008|278798930.4037112|825265.9935145903|10205|0.003|6583.2435|0.003016|47556.1958
EMUSDT|emusdt|0.000834|0.000837|0.000813|0.000837|59892602.37278731|49756.7662188|1484|0.00083|67000.0|0.000844|66000.0
XCHUSDT|xchusdt|34.9826|35.2492|34.1111|34.592|378486.0489053414|13121801.312235057|169036|34.5102|0.7309|34.6629|0.3182
HIFIUSDT|hifiusdt|0.664|0.6753|0.6396|0.6605|967731.6494537318|635315.95680132|13108|0.66|776.5182|0.6611|832.0593
BTCGBP|btcgbp|43938.32|43938.32|41500.01|41500.01|0.00301|126.0491591|8|41500.01|0.00082|43938.32|0.01056
OGUSDT|ogusdt|5.1943|5.2763|5.141|5.1884|246.82145226496453|1285.12883286|60|5.2438|38.096|5.2616|2.8
BAKEUSDT|bakeusdt|0.4204|0.4255|0.3929|0.4089|10980444.924763342|4532340.34378842|41730|0.4085|1345.4684|0.4094|2816.4606
GLMRUSDT|glmrusdt|0.4471|0.4746|0.4383|0.4511|828538.3091348353|377928.0857408|7607|0.4509|34.7769|0.4514|351.1647
MBLUSDT|mblusdt|0.004133|0.004223|0.004042|0.004165|8165901.789661492|33661.432582309|1724|0.004099|17539.0362|0.004224|15819.5049
WEMIXUSDT|wemixusdt|2.1714|2.2109|2.1503|2.1841|4574.277529252684|9940.93454441|224|2.1608|13.8833|2.1827|201.0
SWAPUSDT|swapusdt|0.2166|0.2177|0.2123|0.2126|289174.0113|61855.927697664396|1142|0.2125|343.5513|0.2128|124.3848
LBPUSDT|lbpusdt|0.0012944|0.0013355|0.0012703|0.001272|126055123.44599144|162671.3972884116|2114|0.0012721|39937.0261|0.0012759|46839.7789
ETCBTC|etcbtc|0.000514|0.000535|0.000513|0.000518|1180.2234|0.6172793631|71|0.000516|62.9163|0.000519|65.2549
BABYDOGEUSDT|babydogeusdt|1.204e-09|1.232e-09|1.19e-09|1.196e-09|1244393060851951.8|1501810.4188853824|42327|1.195e-09|344175683867.58|1.197e-09|16360133933.21
H6H6X6Z7|h6h6x6z7|0.0081|0.0081|0.0081|0.0081|0.0|0.0|0|0.0081|1.3|2.72|1.26
PAALUSDT|paalusdt|0.3672|0.4032|0.3195|0.351|2212725.352493513|777655.4341889094|15332|0.3495|185.2704|0.3524|205.0907
TOMSUSDT|tomsusdt|0.000942|0.000959|0.000929|0.000946|57008900.66829729|53671.0062481106|726|0.000934|44692.0853|0.000959|45134.25860271116
SKLUSDT|sklusdt|0.092894|0.09362|0.089374|0.091928|269009.0661161679|24739.8462809092|314|0.092081|11679.9689|0.092251|11679.9689
SEANUSDT|seanusdt|0.002145|0.002208|0.002079|0.002172|28174810.73503201|60818.4338751749|1242|0.002171|26062.7498|0.002198|54297.2501
OXTUSDT|oxtusdt|0.1179|0.1256|0.1144|0.1227|1259728.0243195123|150088.57603088|5215|0.1226|1423.5859|0.1227|6179.5149
MINAUSDT|minausdt|1.382|1.3878|1.2427|1.3659|1995253.1376418706|2726980.8332883|44542|1.3651|510.508|1.3667|320.7843
WBTUSDT|wbtusdt|7.0771|7.1566|7.0738|7.1083|169686.3126|1205566.02678121|6010|7.102|13.0897|7.1156|6.3564
FIROUSDT|firousdt|1.8017|1.8303|1.7437|1.8193|18390.3161|32867.08582894|1702|1.8019|209.9038|1.8345|207.8855
ZBCUSDT|zbcusdt|0.009948|0.010901|0.009775|0.010638|704367551.0281845|7017271.966483049|60071|0.010619|15000.0|0.010655|1947.5015
GRVUSDT|grvusdt|0.075|0.0752|0.073|0.074|20169.715137917203|1500.26408352|52|0.0751|436.9689|0.0757|1422.1444
ICPUSDT|icpusdt|14.11|14.7|13.61|13.96|224095.03970955304|3173873.05903137|18462|13.96|1.3716|13.97|152.6947
ALGOUSDT|algousdt|0.1996|0.2042|0.1953|0.2015|7653399.377116648|1527804.9410538934|13193|0.2014|912.58|0.2015|1186.95
JUVUSDT|juvusdt|2.3975|2.4647|2.3762|2.4419|13587.1365|32853.74066086|1644|2.43|163.7934|2.452|407.8303
MCRTUSDT|mcrtusdt|0.001975|0.001989|0.001921|0.001936|34016589.69904529|67061.246788148|2489|0.001928|30960.25|0.001946|10518.71
ETHTUSD|ethtusd|2998.45|3050.96|2982.69|2982.69|0.9826|2976.958495|20|1800.86|0.0566|3109.55|0.1662
ZUZALUUSDT|zuzaluusdt|0.003106|0.003225|0.002929|0.003034|44860267.795427546|137378.45414950565|2207|0.003034|49843.0272|0.003054|11310.4046
SMCWUSDT|smcwusdt|0.00601|0.00608|0.00551|0.00561|10359261.145483008|59868.288446199|1904|0.00554|3707.0887|0.00568|9093.7936
BNTUSDT|bntusdt|0.8143|0.821|0.7911|0.8203|258247.43427518487|209688.42234358|8013|0.8198|771.65|0.8205|138.96
ELFBTC|elfbtc|1.222e-05|1.284e-05|1.221e-05|1.28e-05|919.0|0.01148653|25|1.264e-05|120.0|1.276e-05|19.0
XETAUSDT|xetausdt|0.033501|0.033501|0.025437|0.029494|7464467.7871864345|205072.1806242216|5908|0.028588|6424.9719|0.028976|2478.2842
IOTXUSDT|iotxusdt|0.062|0.062234|0.058|0.060676|565116.2711495302|34703.00976086|237|0.060754|2967.55|0.060878|7259.53
SISUSDT|sisusdt|0.3496|0.352|0.3364|0.3485|7090218.547488667|2456451.6278533065|25758|0.3458|1385.4206|0.3509|49.0984
UMAUSDT|umausdt|4.186|4.4954|4.1366|4.2571|383711.6736387435|1633394.02454525|45556|4.2551|117.3836|4.2595|303.4287
TIAUSDT|tiausdt|18.7996|19.0741|17.9022|18.3803|391277.4011321221|7285034.07646692|85502|18.3824|22.8127|18.4|1.0
BNBUSDT|bnbusdt|354.16|361.29|350.86|358.41|74787.90998984329|26474341.75689068|83490|358.28|4.2409|358.52|1.2023
O3USDT|o3usdt|0.0556|0.056|0.0545|0.0553|597893.9875|33141.574734|1700|0.055|800.0|0.0556|363.23
A3B4X8Z9|a3b4x8z9|0.909|0.909|0.909|0.909|0.0|0.0|0|0.0|0.0|1222.0|1.0
H2OUSDT|h2ousdt|0.161592|0.163637|0.157741|0.162143|321857.95653688384|51803.6797363858|1470|0.15778|190.1498|0.162421|282.0794
USDTRUB|usdtrub|91.2|92.76|91.17|91.31|1470.4428812958427|134637.625719|63|91.31|70.6|92.43|56.7
DFUSDT|dfusdt|0.0444|0.045|0.0438|0.0442|826662.2861782023|36723.40374893|1652|0.044|3020.0|0.0445|5135.95
ERGUSDT|ergusdt|1.4378|1.4525|1.3898|1.426|48214.858|68933.93430239|1515|1.421|11.2987|1.4322|11.2004
SPAUSDT|spausdt|0.009336|0.009528|0.009231|0.009329|3522976.9633081444|32872.90364451|1721|0.009231|9133.01|0.009423|5836.7
REVVUSDT|revvusdt|0.01317|0.013378|0.012854|0.013218|41645240.7166|544461.3599322884|12110|0.013095|1552.1924|0.013333|28959.5121
BETHETH|betheth|0.9975|0.9997|0.9951|0.9954|4.369|4.3563451|352|0.9958|0.0039|0.9993|0.0586
ANMLUSDT|anmlusdt|0.000501|0.00051|0.000486|0.0005|1250275388.0871139|618392.510036556|13773|0.00049|35293.9098|0.00051|77059.0686
ZEROUSDT|zerousdt|0.3968|0.4196|0.3727|0.38|2771722.7527977964|1079864.19294675|18324|0.3734|62.946|0.3858|29.8946
SNXUSDT|snxusdt|3.7971|3.8499|3.6859|3.7804|170336.95377026114|644231.06353349|16849|3.7776|465.62|3.7828|465.62
DCRUSDT|dcrusdt|18.0074|18.3792|17.7004|18.198|1909.9905|34436.61225329|1718|18.1361|10.9773|18.2766|3.1214
LMWRUSDT|lmwrusdt|0.5906|1.6742|0.5822|0.7426|8435075.827580435|5434048.382656942|39154|0.7391|39.5312|0.7457|18.9301
PERPUSDT|perpusdt|1.5397|1.5865|1.3767|1.4587|201327.0341731514|296778.98319948|8259|1.4573|370.2182|1.4704|369.368
PEPEUSDT|pepeusdt|1.214225e-06|1.260648e-06|1.158573e-06|1.196783e-06|16067208108570.113|19443387.487307508|89311|1.196411e-06|235508605.69|1.197697e-06|207640764.76
SUIUSDT|suiusdt|1.7676|1.7906|1.69|1.7338|10363921.257677505|18189384.80559474|164266|1.733|6536.96|1.7348|767.3861
CAUSDT|causdt|0.656|0.6634|0.656|0.6608|5426918.729626559|3578300.42166383|64361|0.6604|88.0707|0.661|187.4869
SPSUSDT|spsusdt|0.01517|0.015177|0.013944|0.013999|52968.044701424864|755.711003007|31|0.013611|2204.2614|0.014|3.7901
COMPUSDT|compusdt|61.19|61.95|59.31|61.06|71966.25954252573|4389585.1792215|38866|61.04|0.99871|61.07|3.111989
WTCUSDT|wtcusdt|0.013|0.0136|0.0127|0.0131|9101524.717589065|119534.1805452|5736|0.013|36446.3563|0.0131|7260.1834
BSSBUSDT|bssbusdt|1.322|1.3348|1.19|1.2228|937013.9950040941|1161323.5288256644|14438|1.2174|140.9583|1.2276|23.8965
HBARUSDT|hbarusdt|0.10255|0.117813|0.100864|0.105926|17191033.889356077|1822965.41102874|26068|0.105816|1931.75|0.105925|16265.67
SWEATUSDT|sweatusdt|0.01082|0.010934|0.010647|0.010894|503702673.98231906|5445633.60303836|72208|0.010811|29217.4579|0.010941|4679.4518
RVNUSDT|rvnusdt|0.022802|0.023089|0.022169|0.022856|74372448.72064774|1689754.41976673|43052|0.022844|48778.32|0.022856|2975.53
TONUSDT|tonusdt|2.2431|2.265|2.24|2.2565|499504.7605422303|1123241.6373316608|17494|2.254|9.5937|2.2636|33.8238
TENETUSDT|tenetusdt|0.099068|0.100754|0.093831|0.095573|728835.1780125371|71308.0118870079|1496|0.095232|1250.0|0.096035|928.2128
LHINUUSDT|lhinuusdt|1.301e-05|1.304e-05|1.116e-05|1.208e-05|64271723553.86198|811614.4467846339|9240|1.207e-05|176019.54|1.21e-05|908715.41
ABBCUSDT|abbcusdt|0.03365|0.03895|0.03363|0.03567|28559625.197805848|991638.3293072636|1254|0.03526|10453.0796|0.03587|4000.0
MDXUSDT|mdxusdt|0.0449|0.0463|0.0446|0.045|19575497.60535483|889385.09545366|10384|0.0448|842.49|0.0457|11667.34
OCTUSDT|octusdt|0.4|0.4259|0.3796|0.4221|504357.2745|204898.89305936|4570|0.4149|62.2094|0.4308|95.6779
ABBCUSDD|abbcusdd|0.03373|0.03685|0.03367|0.03566|26379845.6859|914266.16227178|762|0.03541|380.2474|0.03596|970.6956
STTUSDT|sttusdt|1.0005|1.03|1.0|1.011|2580736.2760316096|2604297.906889383|22121|1.0109|178.0|1.0113|20.8503
SATSUSDT|satsusdt|5.415e-07|5.464e-07|5.049e-07|5.245e-07|2694791867194.742|1421301.8630724843|15697|5.238e-07|1724303094.17|5.245e-07|1724303094.17
KSMUSDT|ksmusdt|46.6337|51.7415|45.568|47.248|44776.10223995041|2109295.80095978|59322|47.2141|6.348|47.2838|6.348
IGUUSDT|iguusdt|0.033|0.0383|0.0328|0.038|30579019.590476025|1083222.59007403|24469|0.038|17162.2649|0.0382|303.3876
THETAUSDT|thetausdt|1.2299|1.3369|1.1764|1.2281|2242298.6990926177|2799893.414928959|37908|1.2275|30.876|1.2284|74.9604
ANTUSDT|antusdt|7.3686|7.5953|7.2823|7.4397|188622.06900829746|1398300.59239959|35230|7.4283|14.38|7.4497|2.01
BOXUSDT|boxusdt|0.000263|0.000265|0.000239|0.000245|222254785.44285792|53514.18833061066|102|0.000251|103480.8675|0.000259|223913.0
MXCUSDT|mxcusdt|0.008801|0.010482|0.008754|0.009456|59042742.766751334|534371.38505966|28681|0.009372|2835.25|0.009541|6702.7
PANDOUSDT|pandousdt|0.002037|0.002061|0.001994|0.00203|252520676.0989|512570.3628019404|28339|0.002005|13205.3555|0.002055|95771.2505
MATICUSDT|maticusdt|0.987027|1.004343|0.960655|0.988355|14972495.844602281|14766887.187257294|61250|0.988369|4051.5396|0.988663|949.9281
API3USDT|api3usdt|4.1979|4.5654|4.051|4.1426|115623.148594631|485607.21930719|8583|4.1408|60.4709|4.1444|203.2211
FUDUSDT|fudusdt|10.8005|11.0998|10.72|10.8652|24264.5393|265307.98261015|4590|10.7208|6.9957|10.9845|2.7828
RSS3USDT|rss3usdt|0.227|0.2315|0.1985|0.2077|1275683.6921968127|279345.87124335|8529|0.206|77.2722|0.2092|478.0114
XPLAUSDT|xplausdt|0.1976|0.1976|0.1918|0.192|253419.66268928695|49661.86302311|3228|0.1921|1882.9598|0.1938|255.7542
KAIUSDT|kaiusdt|0.006172|0.00633|0.005928|0.006123|5312844.349937089|32574.2237131624|1726|0.006062|11382.382|0.006177|5444.0
BANDUSDT|bandusdt|2.0915|2.1783|2.077|2.142|100764.7441820054|214150.52686154|8166|2.141|62.9|2.1422|93.38
USDTUAH|usdtuah|46.05|46.07|45.89|45.89|50.9|2329.556|12|45.09|1.7|46.06|3.1
A3B4X6Z7|a3b4x6z7|0.12663|0.12663|0.12663|0.12663|0.0|0.0|0|0.12663|7.0|0.19780399|3.21
SOLUSDT|solusdt|113.6868|114.1476|108.0804|109.877|291644.93985803507|32496577.466425568|155739|109.856|1.84|109.8962|22.3
AUDIOUSDT|audiousdt|0.2455|0.2519|0.2407|0.2449|2086785.7488861387|515231.00769015|11187|0.2449|163.332|0.2451|47.694
DODOUSDT|dodousdt|0.1912|0.1926|0.1844|0.1865|15561.426283410563|2956.6131489|46|0.1877|3591.4165|0.1894|855.201
CBKUSDT|cbkusdt|0.8537|0.8787|0.8438|0.8624|1405446.2821|1205290.12940149|14197|0.8547|63.5059|0.8697|84.6419
