gen_name|original_name|bidPrice|bidQty|askPrice|askQty|status|baseAsset|baseAssetPrecision|quoteAsset|quotePrecision|quoteAssetPrecision|baseCommissionPrecision|quoteCommissionPrecision|orderTypes|isSpotTradingAllowed|isMarginTradingAllowed|quoteAmountPrecision|baseSizePrecision|permissions|filters|maxQuoteAmount|makerCommission|takerCommission|quoteAmountPrecisionMarket|maxQuoteAmountMarket|fullName
WFAIUSDT|WFAIUSDT|0.000000002436|105178016291|0.000000002958|26266666818|ENABLED|WFAI|0|USDT|12|12|0|12|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|WaifuAI
AITRANUSDT|AITRANUSDT|0.0000000910|63099652.90|0.0000001694|109960582.62|ENABLED|AITRAN|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Intelligent
MATHUSDT|MATHUSDT|0.17441|68.61|0.17795|3056.09|ENABLED|MATH|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MATH
NAVUSDT|NAVUSDT|0.05040|1964.28|0.05460|201.23|ENABLED|NAV|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Navcoin
BADGERUSDT|BADGERUSDT|4.146|1717.25|4.151|613.56|ENABLED|BADGER|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BadgerDAO
FLMUSDT|FLMUSDT|0.08554|176504.23|0.08557|156975.27|ENABLED|FLM|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Flamingo
PIRIUSDT|PIRIUSDT|0.000450|44875.59|0.000648|36235.93|ENABLED|PIRI|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PIRI
PAWUSDT|PAWUSDT|0.000002500|2406815|0.000002541|7772214|ENABLED|PAW|0|USDT|9|9|0|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PAWZONE
ETCUSDT|ETCUSDT|26.65|1063.956|26.66|2378.218|ENABLED|ETC|3|USDT|2|2|3|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Ethereum Classic
SSVUSDT|SSVUSDT|31.961|3.09|32.263|7.40|ENABLED|SSV|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SSV Token
MEMRSATSUSDT|MEMRSATSUSDT|0.00000009201|912944245.19|0.00000011639|92535471.92|ENABLED|MEMRSATS|2|USDT|11|11|2|11|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MEMESATS
MEMEKINGUSDT|MEMEKINGUSDT|0.0000002634|37965072.13|0.0000003695|22198095.58|ENABLED|MEMEKING|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MEMEKING
ACEQUESTUSDT|ACEQUESTUSDT|0.0000006979|16445656.15|0.0000007100|261755.57|ENABLED|ACEQUEST|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AceQuest
WENUSDT|WENUSDT|0.0000987|2191895.00|0.0000988|6668447.62|ENABLED|WEN|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Wen
USDPUSDT|USDPUSDT|0.9995|169595.37|0.9996|685.32|ENABLED|USDP|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|USDP
SCUSDT|SCUSDT|0.010032|906.00|0.010038|7258.80|ENABLED|SC|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Siacoin
PSPUSDT|PSPUSDT|0.04265|337.16|0.04415|642.46|ENABLED|PSP|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ParaSwap
MMMUSDT|MMMUSDT|0.001920|23741.69|0.001940|118228.61|ENABLED|MMM|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Meta Merge
EGCUSDT|EGCUSDT|12.740|11.33|12.801|3.47|ENABLED|EGC|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.02|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Egoras Credit
NCXUSDT|NCXUSDT|0.000002471|1409789.01|0.000003093|6369786.50|ENABLED|NCX|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|No Code X
MENGOUSDT|MENGOUSDT|0.5417|19.89|0.5583|26.83|ENABLED|MENGO|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Flamengo Fan Token
PLAUSDT|PLAUSDT|0.1506|8551.89|0.1509|6715.82|ENABLED|PLA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PlayDapp Token
ZEEUSDT|ZEEUSDT|0.020686|607.79|0.021218|2164.56|ENABLED|ZEE|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ZeroSwap
NETZUSDT|NETZUSDT|0.1241|8594.75|0.1246|267.69|ENABLED|NETZ|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MainnetZ
AIDOGEXLMUSDT|AIDOGEXLMUSDT|0.000016648|840941.85|0.000017000|2933693.60|ENABLED|AIDOGEXLM|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AIDOGEXLM
AMPLUSDT|AMPLUSDT|1.468033|8.49|1.487037|7.23|ENABLED|AMPL|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Ampleforth
PANDOUSDT|PANDOUSDT|0.002072|8275.16|0.002281|26833.25|ENABLED|PANDO|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PANDO BROWSER
SUSHIUSDT|SUSHIUSDT|1.202|600.60|1.203|6349.77|ENABLED|SUSHI|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SUSHI
RPTUSDT|RPTUSDT|0.00018|28888.88|0.00019|1719442.32|ENABLED|RPT|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Rhapso
HEFIUSDT|HEFIUSDT|0.4000|0.52|0.4040|188.67|ENABLED|HEFI|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|HeFi
PYMUSDT|PYMUSDT|0.0017818|14287.23|0.0018486|30000.00|ENABLED|PYM|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Playermon
KASUSDT|KASUSDT|0.140527|1854.89|0.140708|2452.22|ENABLED|KAS|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Kaspa
TUSDT|TUSDT|0.03070|6912.65|0.03071|25691.84|ENABLED|T|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Threshold
COGEUSDT|COGEUSDT|0.000000005182|4052489386|0.000000006398|838288721|ENABLED|COGE|0|USDT|12|12|0|12|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|10000|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Cogecoin
SPAIUSDT|SPAIUSDT|0.001822|20045.00|0.001880|9383.82|ENABLED|SPAI|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Starship Ai
WHALEUSDT|WHALEUSDT|0.036866|345.71|0.036867|0.43|ENABLED|WHALE|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|WHALE
NAKAUSDT|NAKAUSDT|1.8563|140.27|1.8631|154.88|ENABLED|NAKA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Nakamoto Games
METAFIUSDT|METAFIUSDT|0.6983|42.96|0.9570|5.86|ENABLED|METAFI|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.00001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MetaFinance
SEIYANUSDT|SEIYANUSDT|0.02837|259.79|0.02938|2702.70|ENABLED|SEIYAN|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SEIYAN
BABYPEPEUSDT|BABYPEPEUSDT|0.03534|266.94|0.03553|493.36|ENABLED|BABYPEPE|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BabyPepeFi
FOGRUSDT|FOGRUSDT|0.906|41.41|0.909|0.18|ENABLED|FOGR|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FOGR Computing Chain
XAUTUSDT|XAUTUSDT|1986.35|0.0503|1996.28|0.0251|ENABLED|XAUT|4|USDT|2|2|4|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Tether Gold
LIXXUSDT|LIXXUSDT|0.0018623|18798.00|0.0019078|21372.78|ENABLED|LIXX|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Libra Incentix
OCFUSDT|OCFUSDT|1.439|94.85|1.452|189.60|ENABLED|OCF|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|OceanFi
VTROUSDT|VTROUSDT|0.0583|745.78|0.0590|86.69|ENABLED|VTRO|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Vitruveo DEX
ORAIXUSDT|ORAIXUSDT|0.01164|791.03|0.01177|3911.79|ENABLED|ORAIX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|OraiDEX
ROGUSDT|ROGUSDT|0.2590|1162.19|0.3005|16469.47|ENABLED|ROG|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ROGIN.AI
CALUSDT|CALUSDT|0.0004910|150214.79|0.0004978|196354.03|ENABLED|CAL|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FitBurn
MVXUSDT|MVXUSDT|1.3190|51.95|1.3246|70.12|ENABLED|MVX|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Metavault Trade
OM3USDT|OM3USDT|0.000000003110|12436424842.38|0.000000003698|16020569537.87|ENABLED|OM3|2|USDT|12|12|2|12|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Oracle Mesh
WMIUSDT|WMIUSDT|0.0000001491|115358819.58|0.0000001807|103190771.57|ENABLED|WMI|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Web Mingle
STOSUSDT|STOSUSDT|1.0797|384.95|1.0947|128.31|ENABLED|STOS|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Stratos
CRFUSDT|CRFUSDT|0.0010697|16379.91|0.0011097|13657.38|ENABLED|CRF|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Crafting Finance
MBLKUSDT|MBLKUSDT|0.04713|1316.54|0.04751|1462.92|ENABLED|MBLK|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Magical Blocks
WAVESUSDT|WAVESUSDT|2.279|864.67|2.280|5010.13|ENABLED|WAVES|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.00001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Waves
FUNUSDT|FUNUSDT|0.005584|16402.00|0.005600|964.91|ENABLED|FUN|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FUNToken
QRLUSDT|QRLUSDT|0.18330|71.00|0.18337|206.61|ENABLED|QRL|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Quantum R. Ledger
MVLUSDT|MVLUSDT|0.004051|20743.02|0.004100|1219.52|ENABLED|MVL|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MVL
LUFCUSDT|LUFCUSDT|0.4038|21.00|0.4165|51.00|ENABLED|LUFC|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Leeds United FC
XDAGUSDT|XDAGUSDT|0.006805|5913.71|0.006934|3040.51|ENABLED|XDAG|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|XDAG
GTAIUSDT|GTAIUSDT|2.1086|2852.99|2.1204|11.41|ENABLED|GTAI|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GT Protocol
DESWARUSDT|DESWARUSDT|0.000001005|44776119.40|0.000001118|58068840.20|ENABLED|DESWAR|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Desert Wars NFT
DEPINDAOUSDT|DEPINDAOUSDT|0.001722|10737.53|0.001805|14716.87|ENABLED|DEPINDAO|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|DePIN DAO
CELOUSDT|CELOUSDT|0.7544|17260.56|0.7547|16669.92|ENABLED|CELO|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CELO
FXSUSDT|FXSUSDT|8.829|78.07|8.836|127.39|ENABLED|FXS|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FraxShare
BNCUSDT|BNCUSDT|0.73218|11.95|0.73884|39.10|ENABLED|BNC|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Bifrost
KRIPTOUSDT|KRIPTOUSDT|0.0001102|181488.20|0.0001159|48574.67|ENABLED|KRIPTO|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|KriptoKoin
CVTUSDT|CVTUSDT|0.0002357|58574.34|0.0002396|60456.05|ENABLED|CVT|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CyberVein
ELONXUSDT|ELONXUSDT|0.00000000000010406|192196809532961|0.00000000000014403|129476398419991|ENABLED|ELONX|0|USDT|17|17|0|17|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ELONX
MTRGUSDT|MTRGUSDT|3.057|4.01|3.078|1.71|ENABLED|MTRG|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Meter Governance
HTEUSDT|HTEUSDT|0.0008643|43472.14|0.0008880|12963.70|ENABLED|HTE|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Hepton
ASMATCHUSDT|ASMATCHUSDT|0.5339|71.71|0.5349|13.39|ENABLED|ASMATCH|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AsMatch
MAPUSDT|MAPUSDT|0.02893|9402.62|0.02915|1200.68|ENABLED|MAP|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MAP Protocol
PKTUSDT|PKTUSDT|0.004878|1092.36|0.004968|1023.37|ENABLED|PKT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PKT Cash
RATSUSDT|RATSUSDT|0.0002574|280246.61|0.0002581|94860.98|ENABLED|RATS|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Rats
LUNAUSDT|LUNAUSDT|0.6980|19622.78|0.6982|1481.17|ENABLED|LUNA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Terra
MGCUSDT|MGCUSDT|0.000000003|16629135445.88|0.000000004|134498267977.78|ENABLED|MGC|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Magator
PNGUSDT|PNGUSDT|0.08680|1549.96|0.08801|2347.56|ENABLED|PNG|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Pangolin
ANTUSDT|ANTUSDT|7.0553|915.68|7.0607|227.52|ENABLED|ANT|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Aragon
BZZUSDT|BZZUSDT|0.4219|230.90|0.4246|5.58|ENABLED|BZZ|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|swarm
EARNUSDT|EARNUSDT|0.0009320|48775.22|0.0009520|702322.16|ENABLED|EARN|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Earn Network
MAXUSDT|MAXUSDT|0.04372|137.20|0.04373|137.20|ENABLED|MAX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Maxity
CWARUSDT|CWARUSDT|0.02211|23947.39|0.02290|993.68|ENABLED|CWAR|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Cryowar
KINUSDT|KINUSDT|0.000019424|800622.30|0.000019729|1829850.84|ENABLED|KIN|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|10|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Kin
KPLUSDT|KPLUSDT|0.0001049|128018.00|0.0001231|306446.82|ENABLED|KPL|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Kepple
SRDSUSDT|SRDSUSDT|0.02567|397.47|0.02600|2457.95|ENABLED|SRDS|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Sardis Network
IRLUSDT|IRLUSDT|0.06870|3005.15|0.06912|3005.15|ENABLED|IRL|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Rebase
