gen_name|original_name|last|lastSz|askPx|askSz|bidPx|bidSz|open24h|high24h|low24h|volCcy24h|vol24h|ts|sodUtc0|sodUtc8|alias|baseCcy|category|ctMult|ctType|ctVal|ctValCcy|expTime|instFamily|instType_y|lever|listTime|lotSz|maxIcebergSz|maxLmtAmt|maxLmtSz|maxMktAmt|maxMktSz|maxStopSz|maxTriggerSz|maxTwapSz|minSz|optType|quoteCcy|settleCcy|state|stk|tickSz|uly
SUSHIUSDT|SUSHI-USDT|1.3293|30.732442|1.3305|3.455041|1.3293|134.405836|1.2606|1.3418|1.2344|4154464.6111702235|3198419.70807|1708432125104|1.2997|1.26||SUSHI|1|||||||SPOT|5|1598919600000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
LINKUSDC|LINK-USDC|19.606|2.4229|19.639|57.2003|19.615|56.8654|19.846|20.182|19.226|58146.2372757|2944.267|1708432119813|19.807|19.769||LINK|1|||||||SPOT|10|1654585175000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.001|
LTCUSDT|LTC-USDT|70.58|0.000003|70.58|68.594385|70.56|63.285153|70.72|71.76|69.58|14334659.71792752|202406.433895|1708432124413|71.29|71.16||LTC|1|||||||SPOT|10|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||USDT||live||0.01|
BETHETH|BETH-ETH|0.9988|0.003205|0.9989|3234.934224|0.9988|74.081424|0.999|0.9991|0.9984|11687.0249888278|11699.96135|1708432080014|0.9987|0.999||BETH|1|||||||SPOT||1608678028000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.001||ETH||live||0.0001|
ICXUSDT|ICX-USDT|0.256|2634.98749|0.2564|1824.193498|0.2557|3124.851216|0.2485|0.2579|0.244|114603.5192421469|457188.57641|1708432116312|0.2514|0.2496||ICX|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
STARLUSDT|STARL-USDT|0.000003185|2685479|0.000003189|139843792|0.000003185|23160950|0.000003154|0.000003294|0.000003053|2116505.517294504|669790553763|1708432122408|0.000003166|0.000003143||STARL|1|||||||SPOT|3|1635146385000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|1000000||USDT||live||0.000000001|
AGIXUSDT|AGIX-USDT|0.5317|667.5|0.5316|10.013|0.5314|412.5|0.5668|0.5678|0.492|8288640.1113577|15748498.648|1708432125012|0.5385|0.5356||AGIX|1|||||||SPOT|5|1700803863000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||USDT||live||0.0001|
SUSHIUSDC|SUSHI-USDC|1.331|48|1.332|327.9154|1.3288|492.3775|1.2609|1.3407|1.2351|54679.24456129|42108.2729|1708432125008|1.3007|1.2632||SUSHI|1|||||||SPOT|5|1655121032000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.0001|
CGLUSDT|CGL-USDT|0.00786|114|0.00787|9546.04|0.00784|33456.21|0.00782|0.012|0.0076|1180284.9106274|124904619.88|1708432121832|0.00828|0.00768||CGL|1|||||||SPOT||1677473988000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDT||live||0.00001|
LINKUSDT|LINK-USDT|19.623|4.454756|19.624|55.728941|19.619|56.66329|19.849|20.19|19.215|13917060.549443337|703437.51885|1708432125107|19.831|19.783||LINK|1|||||||SPOT|10|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
SOLBTC|SOL-BTC|0.002098|0.572|0.0020982|0.9562|0.0020978|2.9124|0.0021463|0.0021962|0.0020923|72.71947088483|33846.6124|1708432124913|0.0021546|0.0021801||SOL|1|||||||SPOT|5|1601434800000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.01||BTC||live||0.0000001|
WINUSDT|WIN-USDT|0.0001151|426043|0.0001152|427154|0.0001151|1584942|0.0001105|0.0001153|0.0001082|1352992.9931531|12154607257|1708432125113|0.0001117|0.0001113||WIN|1|||||||SPOT||1638431384000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100000||USDT||live||0.0000001|
LBRUSDT|LBR-USDT|0.566|333.5951|0.568|192.445|0.566|390.7865|0.443|0.598|0.438|4110266.6078692|7724290.1913|1708432124605|0.488|0.464||LBR|1|||||||SPOT||1692086403000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
ADAEUR|ADA-EUR|0.5864|50.311|0.583|499.6549|0.5819|327.4124|0.5864|0.5944|0.572|481.24993187|825.9125|1708432118404|0.5786|0.572||ADA|1|||||||SPOT||1700539798000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||EUR||live||0.0001|
CITYUSDT|CITY-USDT|3.277|1.1281|3.283|1.1281|3.271|44.0418|3.19|3.357|3.172|216072.6383894|65870.099|1708432094813|3.263|3.211||CITY|1|||||||SPOT||1664176306000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
KDAUSDT|KDA-USDT|1.1302|64.753302|1.1303|215|1.1294|107.5|1.174|1.1885|1.1|483420.0060497553|425080.376244|1708432121312|1.1531|1.1661||KDA|1|||||||SPOT||1641352621000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
SATSUSDT|SATS-USDT|0.00000052339|14781097|0.00000052354|682121672|0.00000052338|214000000|0.00000054623|0.00000054768|0.0000005031|23390407.62755897151|44503461559841|1708432124008|0.00000052475|0.00000054289||SATS|1|||||||SPOT|5|1702866701000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|2000000||USDT||live||0.00000000001|
FLRUSDC|FLR-USDC|0.03454|1411.56|0.03458|3615.72|0.03453|3619.16|0.035|0.03561|0.03356|90783.1100087|2628031.97|1708432110307|0.03433|0.03491||FLR|1|||||||SPOT||1673256334000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDC||live||0.00001|
ICEUSDT|ICE-USDT|0.01025|51.8|0.01025|413.7|0.01023|580.5|0.01193|0.012|0.01|1087901.626505|98992841.7|1708432123913|0.01157|0.01172||ICE|1|||||||SPOT||1705634351000|0.1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDT||live||0.00001|
OKBUSDT|OKB-USDT|52.27|0.2026|52.3|74.916067|52.27|309.960525|53.36|53.52|51.78|3076322.00192768|58532.459246|1708432116006|52.92|53.06||OKB|1|||||||SPOT|10|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
ICPUSDC|ICP-USDC|14.023|17.8279|14.012|17.8419|14.003|17.853|14.204|14.7|13.613|122028.9946832|8655.5063|1708432124508|14.65|14.057||ICP|1|||||||SPOT||1654585175000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.001|
UNIBTC|UNI-BTC|0.0001452|4.16556|0.0001454|31.55463|0.0001451|269.07045|0.0001464|0.0001498|0.000143|0.398813010667|2727.46032|1708432121104|0.0001486|0.0001459||UNI|1|||||||SPOT|3|1600284608000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|1||BTC||live||0.0000001|
NYMUSDT|NYM-USDT|0.2122|4712.5354|0.2126|7820.2273|0.2123|3282.7556|0.2133|0.2137|0.21|156743.6458409|739795.0142|1708432080015|0.212|0.2121||NYM|1|||||||SPOT||1649940999000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
XTZUSDT|XTZ-USDT|1.123|328.3895|1.1232|176.25|1.123|328.389652|1.0829|1.1329|1.0672|2093205.2568363226|1912663.390313|1708432125105|1.0952|1.077||XTZ|1|||||||SPOT|5|1573088404000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
GOGUSDT|GOG-USDT|0.2537|2439.233474|0.2559|10.649841|0.2541|2500|0.243|0.256|0.2356|268893.2228462741|1099242.29347|1708432123312|0.2478|0.2418||GOG|1|||||||SPOT||1640083218000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ACEUSDT|ACE-USDT|10.749|5.4056|10.75|29.8163|10.741|46.1876|10.943|11.438|10.339|8753357.9630931|803443.0117|1708432122309|11.32|11.147||ACE|1|||||||SPOT|5|1702866356000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
OKBUSDC|OKB-USDC|52.22|0.573|52.37|2.9801|52.24|1.6324|53.3|53.71|51.82|49578.516541|944.171|1708432122107|52.91|53||OKB|1|||||||SPOT||1585176747000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.01|
BTCBRL|BTC-BRL|261728.9|0.00421525|262439.3|0.10818362|261854.6|0.10510781|262149.7|262371|258781|20077.834504849|0.07712588|1708432107414|259811.6|261260.2||BTC|1|||||||SPOT||1707291027000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.00001||BRL||live||0.1|
GOALUSDT|GOAL-USDT|0.0595|141.763|0.0595|1271.847|0.0592|619.545|0.0596|0.0605|0.058|30854.4880361|521351.211|1708432124612|0.0589|0.0599||GOAL|1|||||||SPOT||1677471373000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|100||USDT||live||0.0001|
STCUSDT|STC-USDT|0.6313|0.6032|0.6318|1.0017|0.6276|23.2054|0.6419|0.69|0.606|329879.03579868|511564.7781|1708432125113|0.6216|0.6699||STC|1|||||||SPOT||1661149481000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.0001|
STETHUSDT|STETH-USDT|2948.31|0.071158|2949.29|0.004884|2948.04|0.764493|2910.95|2979.46|2873.7|827037.62769486|283.82134|1708432119603|2942.64|2905.92||STETH|1|||||||SPOT|5|1689650492000|0.000001|99999999999.0000000000000000|20000000|99999999999|1000000|1000000|1000000|99999999999.0000000000000000|99999999999.0000000000000000|0.001||USDT||live||0.01|
ETHWUSDC|ETHW-USDC|2.924|21.4|2.916|129.4282|2.911|195.4872|2.943|2.981|2.853|7753.8077078|2655.0278|1708432123508|2.949|2.949||ETHW|1|||||||SPOT|5|1663296165000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
ELFUSDT|ELF-USDT|0.6728|0.000053|0.6731|10.076574|0.6727|296.25|0.636|0.6789|0.6282|1018091.2272772772|1571874.094295|1708432120411|0.641|0.6395||ELF|1|||||||SPOT|3|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
SOLETH|SOL-ETH|0.03723|0.0768|0.03727|4.4985|0.03718|9.3031|0.03862|0.03964|0.0371|609.764903694|15592.0347|1708432124812|0.03788|0.03907||SOL|1|||||||SPOT||1601434808000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.01||ETH||live||0.00001|
USDTEUR|USDT-EUR|0.9294|1550|0.9296|2500|0.9294|22456.9658|0.9295|0.9325|0.9294|35967.39808934|38663.7212|1708432101004|0.9295|0.9294||USDT|1|||||||SPOT||1700049002000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||EUR||live||0.0001|
RVNUSDT|RVN-USDT|0.02296|175.76064|0.02294|100|0.02293|55551.025219|0.02286|0.02318|0.02217|1005860.28238620277|44245025.429876|1708432120312|0.02301|0.02279||RVN|1|||||||SPOT|5|1582074000000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
WLDUSDT|WLD-USDT|6.867|4.66|6.87|161.728|6.867|169.372|7.933|7.99|6.544|175253812.429575|24199053.728|1708432125111|7.634|7.218||WLD|1|||||||SPOT|5|1690189613000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|1||USDT||live||0.001|
RPLUSDT|RPL-USDT|30.09|0.7977|30.05|2.5|29.99|2.7|30.67|30.85|29.44|78811.767031|2612.4918|1708432124205|30.25|30.38||RPL|1|||||||SPOT||1677659381000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDT||live||0.01|
OPUSDT|OP-USDT|3.8445|43.858|3.8455|58.5008|3.8445|7.142|3.9251|4.0241|3.7131|22498282.94158049|5820213.0585|1708432124413|3.9601|3.8464||OP|1|||||||SPOT|10|1654017130000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.0001|
RENUSDT|REN-USDT|0.06868|0.000009|0.06874|3694.4548|0.06871|5880|0.06817|0.06933|0.06591|511525.699568691|7516450.694034|1708432124008|0.06881|0.06864||REN|1|||||||SPOT|5|1598569247000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
BLURUSDT|BLUR-USDT|0.7665|450|0.7671|360|0.7666|1090.2482|0.7885|0.7927|0.733|17075254.33129696|22218212.2485|1708432125111|0.7816|0.7666||BLUR|1|||||||SPOT|5|1676356510000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
LUNCUSDT|LUNC-USDT|0.00012826|122762|0.0001283|400000|0.00012825|3094143|0.00013101|0.00013166|0.00012417|2119063.95104068|16409943509|1708432125107|0.00012929|0.0001305||LUNC|1|||||||SPOT|5|1653636192000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000||USDT||live||0.00000001|
ETHWUSDT|ETHW-USDT|2.914|11.4039|2.913|4.6955|2.912|313.8687|2.944|2.987|2.851|2441542.1680781|837964.1148|1708432120913|2.955|2.929||ETHW|1|||||||SPOT|5|1663258755000|0.0001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
SUIUSDT|SUI-USDT|1.7317|11.614|1.7318|591.6229|1.7316|30.0303|1.7882|1.7919|1.689|30053091.38006874|17181359.2797|1708432125113|1.773|1.768||SUI|1|||||||SPOT|5|1683081975000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.0001|
GFUSDT|GF-USDT|0.3563|328.422821|0.3563|988.85213|0.3562|50.808701|0.3608|0.3779|0.34|590264.3143776727|1652426.656228|1708432088304|0.3684|0.3553||GF|1|||||||SPOT||1638946096000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ETHTRY|ETH-TRY|91928.4|0.09543366|91969.6|0.09505252|91919.2|0.04507617|90620.1|93041.5|89990.6|16601238.046481032|181.51780957|1708432082105|91911.8|90847.4||ETH|1|||||||SPOT||1705545823000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.0001||TRY||live||0.1|
BCHBTC|BCH-BTC|0.005186|1.0787|0.005179|0.7925|0.005178|0.585|0.005143|0.005282|0.005126|11.1763597417|2144.7694|1708432122014|0.005277|0.00517||BCH|1|||||||SPOT|5|1605477603000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.01||BTC||live||0.000001|
ICPUSDT|ICP-USDT|14.005|1.290737|14.009|22.875|14.004|18.88576|14.207|14.703|13.602|12432812.135916798|880755.987359|1708432125105|14.599|14.096||ICP|1|||||||SPOT|5|1620662449000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
OPUSDC|OP-USDC|3.8414|1.6968|3.8462|76.9971|3.8449|130.0421|3.9258|4.0236|3.7156|782808.25020417|202256.6188|1708432124013|3.9612|3.8469||OP|1|||||||SPOT|10|1654017130000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.0001|
BLURUSDC|BLUR-USDC|0.7667|707.1628|0.7671|1185.427|0.7666|123.75|0.7886|0.7921|0.733|520223.83834351|677228.7489|1708432125104|0.7815|0.7673||BLUR|1|||||||SPOT||1676356510000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
HBARBTC|HBAR-BTC|0.000002051|0.078|0.000002051|9995.759|0.000002046|26503.814|0.000001894|0.000002261|0.000001882|15.254719713239|7397994.28|1708432122304|0.00000217|0.000001967||HBAR|1|||||||SPOT||1568679563000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||BTC||live||0.000000001|
ALCXUSDT|ALCX-USDT|27.57|0.676613|27.61|1.064994|27.56|2.783848|27.91|28.84|27.28|62366.56112301|2222.984387|1708432108007|28.41|27.99||ALCX|1|||||||SPOT||1637910537000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
LUNCUSDC|LUNC-USDC|0.00012503|25937|0.00012853|884990|0.00012802|3202624|0.00013046|0.00013148|0.00012412|2306.10001061|17893980|1708432106913|0.00012742|0.00013124||LUNC|1|||||||SPOT|5|1653637997000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000||USDC||live||0.00000001|
ETHEUR|ETH-EUR|2728.95|0.005698|2731.08|0.090768|2729.43|0.039873|2701.28|2749.35|2694.02|3319.17972606|1.218271|1708432118213|2716.99|2697.07||ETH|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.0001||EUR||live||0.01|
BSVUSDT|BSV-USDT|78.46|0.197045|78.47|5.83|78.45|4.261328|78.05|79.23|76.68|3508934.71695187|45061.264298|1708432122108|78.35|78||BSV|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
EURTUSDT|EURT-USDT|1.072|34.654|1.072|860.5912|1.07|40.6908|1.077|1.079|1.057|17850.5853888|16623.2408|1708432117004|1.072|1.074||EURT|1|||||||SPOT||1658201420000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
ADABTC|ADA-BTC|0.00001204|16|0.00001203|546|0.00001202|246|0.000011991|0.000012415|0.00001188|21.618717215|1785868|1708432123412|0.000012192|0.000011971||ADA|1|||||||SPOT|5|1548133413000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10||BTC||live||0.000000001|
FTMUSDC|FTM-USDC|0.4309|463.7569|0.4307|1161.054|0.4304|1161.5757|0.431|0.4394|0.4188|106665.58856283|248019.2248|1708432118408|0.4328|0.4337||FTM|1|||||||SPOT||1653975320000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
BSVUSDC|BSV-USDC|78.58|0.2856|78.53|3.7428|78.4|16.6722|78.03|79.18|76.58|9941.450523|127.9054|1708432121312|77.83|77.95||BSV|1|||||||SPOT||1585176747000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.01|
OMNUSDT|OMN-USDT|0.00772|2180.153|0.007748|2963.996|0.007722|1007.3714|0.008013|0.008125|0.007444|82393.8412212862|10364627.6874|1708432125113|0.008073|0.008012||OMN|1|||||||SPOT||1686898229000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.000001|
LINGUSDT|LING-USDT|0.004263|577|0.004279|2362.83|0.004261|604.69|0.004141|0.004436|0.00406|215609.7005065|51030879.23|1708432125104|0.004222|0.004195||LING|1|||||||SPOT||1663052125000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|500||USDT||live||0.000001|
DOTEUR|DOT-EUR|7.33|0.150163|7.265|103.522982|7.252|19.75284|7.242|7.55|7.189|820.063046041|112.379777|1708432118312|7.33|7.232||DOT|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||EUR||live||0.001|
BADGERUSDT|BADGER-USDT|4.195|19.072001|4.199|51.153139|4.197|48.75|4.283|4.319|4.074|1519307.191592189|360756.624438|1708432121913|4.287|4.262||BADGER|1|||||||SPOT|5|1610395200000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
DORAUSDT|DORA-USDT|0.183|3540.16|0.1834|7832.07|0.183|21580.97|0.1864|0.19|0.183|83217.415334|447875.88|1708432119804|0.1872|0.186||DORA|1|||||||SPOT||1695091686000|0.01|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.0001|
SSWPUSDT|SSWP-USDT|0.002104|939371.0837|0.002106|3531.6082|0.002102|133222.0371|0.002069|0.002363|0.00205|3910509.0000851328|1806139147.339|1708432112675|0.002232|0.002204||SSWP|1|||||||SPOT||1686538771000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.000001|
FTMUSDT|FTM-USDT|0.4301|316.68806|0.4305|787.5|0.4303|5547.851068|0.4301|0.4399|0.418|3419379.4589537086|7965206.879651|1708432124613|0.4323|0.4348||FTM|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
RPLUSDC|RPL-USDC|29.97|4.9878|30.06|8.3183|29.98|8.3387|30.43|30.81|29.61|10555.662455|348.4729|1708432085112|30.25|30.48||RPL|1|||||||SPOT||1677659381000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.01|
RIOUSDT|RIO-USDT|0.8539|104.97|0.8537|33.861502|0.8511|22.441108|0.8908|0.9|0.84|754091.3287842932|877701.280692|1708432109008|0.8466|0.8808||RIO|1|||||||SPOT||1600216218000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
FILETH|FIL-ETH|0.002691|0.216|0.002692|263.6783|0.002688|0.3435|0.002246|0.00272|0.002246|356.3675398854|140273.1011|1708432123204|0.002522|0.002332||FIL|1|||||||SPOT||1606950008000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||ETH||live||0.000001|
LRCUSDC|LRC-USDC|0.266|34.4004|0.2662|1921.9424|0.2658|4189.8117|0.2635|0.2692|0.2606|44966.39690817|169648.1575|1708432118408|0.2679|0.2644||LRC|1|||||||SPOT||1654585175000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
MAGICUSDT|MAGIC-USDT|1.3891|65.838477|1.3894|138.75|1.389|122.207473|1.4027|1.4677|1.344|6727748.1471430324|4780218.418338|1708432125011|1.4434|1.3881||MAGIC|1|||||||SPOT|5|1644820923000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
LTCBTC|LTC-BTC|0.001348|0.508189|0.001349|17.101828|0.001348|19.042278|0.001351|0.001382|0.001348|3.582560482793|2620.303637|1708432114904|0.001377|0.001366||LTC|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||BTC||live||0.000001|
DYDXUSDC|DYDX-USDC|3.103|1.1678|3.115|1.0037|3.108|206.1198|3.187|3.201|2.998|1656744.2809394|537818.6526|1708432117408|3.154|3.191||DYDX|1|||||||SPOT||1655787830000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
